modeling_row,structure_id,smiles,p_activity_median,endpoints,assay_families,sources,document_year,structure_group_key,bemis_murcko_group,scaffold_grouping_method,requested_split_strategy,actual_split_strategy,split_sha256,dataset_sha256,split
0,STR-057D3FCC1D3A4F62ECE4,CCC(=O)N[C@H]1CCN(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(CC)C(C)C)CC4)C3)cc2)C1,6.431278142534429,IC50,in_vivo,PubChem,2026.0,STR-057D3FCC1D3A4F62ECE4,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)N1CCCC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
1,STR-058BED13AF8AEBC01675,CC(C)CNc1cc2c(NC3CCN(CC4CN(c5ccc(C#N)cc5)C4)CC3)ncnc2cn1,5.7055337738384075,IC50,in_vivo,PubChem,2023.0,STR-058BED13AF8AEBC01675,c1ccc(N2CC(CN3CCC(Nc4ncnc5cnccc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
2,STR-062343CE45A5FA8286D4,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,7.659379381312206,IC50,in_vivo,PubChem,2018.0,STR-062343CE45A5FA8286D4,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
3,STR-086DEF6151FB4C05C2D4,C=CC(=O)Nc1cccc(N2CC(CN3CCN(c4ncncc4Nc4ccc(F)cc4C(=O)N(C(C)C)C(C)C)CC3)C2)c1,5.876148359032914,IC50,in_vivo,PubChem,2026.0,STR-086DEF6151FB4C05C2D4,c1ccc(Nc2cncnc2N2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
4,STR-08D7941426DE68C61BB3,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1)C(C)C,7.522878745280337,IC50,in_vivo,PubChem,2026.0,STR-08D7941426DE68C61BB3,O=C(C=CCN1CCCCC1)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccccc5)CC4)C3)cc2)C1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
5,STR-09C0DC45AE124F746F57,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1C[C@@H](C)N(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)C[C@@H]1C)C(C)C,6.920818753952375,IC50,in_vivo,PubChem,2026.0,STR-09C0DC45AE124F746F57,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
6,STR-0A56438F09B3E75AAE8B,CCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,5.09380271694685,IC50,in_vivo,PubChem,2023.0,STR-0A56438F09B3E75AAE8B,c1nc(N2CCN(C3=NCCS3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
7,STR-0D59650A385BC72C3DD5,N#Cc1cc2c(Cl)c(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2[nH]1,7.657577319177793,IC50,in_vivo,PubChem,2018.0,STR-0D59650A385BC72C3DD5,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
8,STR-0E08AB70F62669D82631,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(C(=O)C2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)C(C)C,7.594883741002458,IC50,in_vivo,PubChem,2026.0,STR-0E08AB70F62669D82631,O=C(C1CN(c2ccc(S(=O)(=O)C3CNC3)cc2)C1)N1CCN(c2ncncc2Nc2ccccc2)CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
9,STR-117A3E666607BB5CECCB,CO[C@@H](CO)Cn1c(C#N)cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc21,7.397940008672037,IC50,in_vivo,PubChem,2018.0,STR-117A3E666607BB5CECCB,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
10,STR-11DAC167D110ABFAB615,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(CC3CCC(NS(=O)(=O)CC)CC3)CC2)C1)C(C)C,7.809108283077831,IC50,in_vivo,PubChem,2026.0,STR-11DAC167D110ABFAB615,c1ccc(Oc2cncnc2N2CC3(CCN(CC4CCCCC4)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
11,STR-136703D9B875A9257491,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1)C(C)C,7.1771783546968955,IC50,in_vivo,PubChem,2026.0,STR-136703D9B875A9257491,c1ccc(Nc2cncnc2N2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
12,STR-13759C9941B6F096C7CE,N#Cc1ccc(OCCCN2CCC(C(O)(C3CCCC3)C3CCCCN3)CC2)cc1,4.552841968657781,IC50,in_vivo,PubChem,2016.0,STR-13759C9941B6F096C7CE,c1ccc(OCCCN2CCC(C(C3CCCC3)C3CCCCN3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
13,STR-14C670DF4012C8E36EEF,COc1cc2c(cc1CN1CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC1)cc(C#N)n2Cc1cn[nH]c1,7.619788758288394,IC50,in_vivo,PubChem,2018.0,STR-14C670DF4012C8E36EEF,c1nc(NC2CCN(Cc3ccc4c(ccn4Cc4cn[nH]c4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
14,STR-1626E26FA9CDEFB597A0,C=CC(=O)N1CCC[C@H](S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)C1,7.113509274827518,IC50,in_vivo,PubChem,2023.0,STR-1626E26FA9CDEFB597A0,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CCCNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
15,STR-1855E3C88BD9E03511B5,CNS(=O)(=O)N1CCN(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,7.494850021680094,IC50,in_vivo,PubChem,2020.0,STR-1855E3C88BD9E03511B5,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
16,STR-1A82361D1419CA23CC81,COc1cc2c(cc(C#N)n2Cc2cn[nH]c2)c(C)c1CN1CCC(Nc2ncnc3sc(CC(F)(F)F)cc23)CC1,7.920818753952375,IC50,in_vivo,PubChem,2018.0,STR-1A82361D1419CA23CC81,c1nc(NC2CCN(Cc3ccc4c(ccn4Cc4cn[nH]c4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
17,STR-1ABA6134745063F495CE,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2n1Cc1cn[nH]n1,7.568636235841012,IC50,in_vivo,PubChem,2018.0,STR-1ABA6134745063F495CE,c1nc(NC2CCN(Cc3ccc4c(ccn4Cc4cn[nH]n4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
18,STR-1B889CE46B71B0168CDC,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,6.09799710864927,IC50,in_vivo,PubChem,2023.0,STR-1B889CE46B71B0168CDC,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
19,STR-1D223575F6E9E7330BE8,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2n1CC(N)=O,7.602059991327963,IC50,in_vivo,PubChem,2018.0,STR-1D223575F6E9E7330BE8,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
20,STR-1E1ED32C7DBBD679031C,CC(C)(C)OC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC(Nc5ncnc6ccc(Cl)nc56)CC4)C3)cc2)C1,6.279545458967391,IC50,in_vivo,PubChem,2023.0,STR-1E1ED32C7DBBD679031C,O=S(=O)(c1ccc(N2CC(CN3CCC(Nc4ncnc5cccnc45)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
21,STR-1F39727F90F76C636B4B,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,6.71669877129645,IC50,in_vivo,PubChem,2023.0,STR-1F39727F90F76C636B4B,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
22,STR-2042EFB3A29E3BAA2452,O=S(=O)(c1ccc(N2CC(CN3CCC(Nc4ncnc5ccc(Cl)nc45)CC3)C2)cc1)c1ccccn1,6.411954370472159,IC50,in_vivo,PubChem,2023.0,STR-2042EFB3A29E3BAA2452,O=S(=O)(c1ccc(N2CC(CN3CCC(Nc4ncnc5cccnc45)CC3)C2)cc1)c1ccccn1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
23,STR-22ABADFB64D91C6FE7F1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)(F)CC5)C4)cc3)C2)CC1,8.048455006504028,IC50,in_vivo,PubChem,2021.0,STR-22ABADFB64D91C6FE7F1,O=C(C=CCN1CCCCC1)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(CN5CCC5)(c5ccccc5)C5CCCC5)CC4)C3)cc2)C1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
24,STR-25662CBAC60BFCDEA491,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(C(C)C2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)C(C)C,6.853871964321762,IC50,in_vivo,PubChem,2026.0,STR-25662CBAC60BFCDEA491,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
25,STR-28182BF64384BF406391,CCC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(C(C)C)C(C)C)CC4)C3)cc2)C1,7.080953430777201,IC50,in_vivo,PubChem,2026.0,STR-28182BF64384BF406391,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
26,STR-2832273DDB9774DB5772,N#Cc1ccc(N2CC(CN3CCC(Nc4ncnc5cnc(OCC(F)(F)F)cc45)CC3)C2)cc1,6.161150909262744,IC50,in_vivo,PubChem,2023.0,STR-2832273DDB9774DB5772,c1ccc(N2CC(CN3CCC(Nc4ncnc5cnccc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
27,STR-293650E9A523AABFE8FD,CCC(=O)Nc1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccc(F)cc4C(=O)N(C(C)C)C(C)C)CC3)C2)cc1,6.113509274827518,IC50,in_vivo,PubChem,2026.0,STR-293650E9A523AABFE8FD,c1ccc(Nc2cncnc2N2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
28,STR-29F00BB941CE28B9FDF5,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC(C)(O)CC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,6.375717904164332,IC50,in_vivo,PubChem,2023.0,STR-29F00BB941CE28B9FDF5,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCCCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
29,STR-2A2B2A15379093420F44,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc(C(F)(F)F)cc3)C2)CC1)C(C)C,6.730603817305008,IC50,in_vivo,PubChem,2026.0,STR-2A2B2A15379093420F44,c1ccc(Nc2cncnc2N2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
30,STR-2BB4879819F810D138D3,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc(S(N)(=O)=O)cc3)C2)CC1)C(C)C,7.665345233116758,IC50,in_vivo,PubChem,2026.0,STR-2BB4879819F810D138D3,c1ccc(Nc2cncnc2N2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
31,STR-2BCFE9B3B04BB17781E9,CCCN1CCN(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,7.4089353929735005,IC50,in_vivo,PubChem,2020.0,STR-2BCFE9B3B04BB17781E9,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
32,STR-30155C9420708F3D5CED,Cc1c(C#N)[nH]c2ccc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)cc12,6.954677021213342,IC50,in_vivo,PubChem,2018.0,STR-30155C9420708F3D5CED,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
33,STR-31013D2308E98B54F331,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCN(S(N)(=O)=O)CC1,7.585026652029182,IC50,in_vivo,PubChem,2020.0,STR-31013D2308E98B54F331,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
34,STR-31D21D2CCB9374585486,N#Cc1ccc(OCCCN2CCC(C(O)(c3cccc(Cl)c3)C3CCCC3)CC2)cc1,6.645891560852599,IC50,in_vivo,PubChem,2016.0,STR-31D21D2CCB9374585486,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
35,STR-329A1DF49F92EC5C8A64,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,7.853871964321762,IC50,in_vivo,PubChem,2018.0,STR-329A1DF49F92EC5C8A64,c1nc(NC2CCN(Cc3ccc4c(ccn4Cc4cn[nH]c4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
36,STR-34DA364C524542BAF54B,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CC(F)(F)C5)C4)cc3)C2)CC1,8.110924374808178,IC50,in_vivo,PubChem,2021.0,STR-34DA364C524542BAF54B,O=C(C=CCN1CCC1)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(CN5CCC5)(c5ccccc5)C5CCCC5)CC4)C3)cc2)C1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
37,STR-366FBF5E24297739BF75,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1)C(C)C,7.411280220399943,IC50,in_vivo,PubChem,2026.0,STR-366FBF5E24297739BF75,c1ccc(Nc2cncnc2N2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
38,STR-367ECDD87D72DA357113,CCC(=O)N[C@@H]1CCN(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(CC)C(C)C)CC4)C3)cc2)C1,6.557464486020555,IC50,in_vivo,PubChem,2026.0,STR-367ECDD87D72DA357113,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)N1CCCC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
39,STR-36A206A8A3EB36EE4A35,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)c(F)cc2[nH]1,6.962573502059376,IC50,in_vivo,PubChem,2018.0,STR-36A206A8A3EB36EE4A35,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
40,STR-37892E2865C156499B87,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,8.06246936830415,IC50,in_vivo,PubChem,2021.0,STR-37892E2865C156499B87,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
41,STR-3815BA4AEEA1DB9CE8BA,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)CC5)C4)cc3)C2)CC1,8.037860356969059,IC50,in_vivo,PubChem,2021.0,STR-3815BA4AEEA1DB9CE8BA,O=C(C=CCN1CCCCC1)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(CN5CCC5)(c5ccccc5)C5CCCC5)CC4)C3)cc2)C1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
42,STR-382C932AE09375510FDE,N#Cc1ccc(N2CC(CN3CCC(Nc4ncnc5ccc(NCCN)nc45)CC3)C2)cc1,5.588132505800634,IC50,in_vivo,PubChem,2023.0,STR-382C932AE09375510FDE,c1ccc(N2CC(CN3CCC(Nc4ncnc5cccnc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
43,STR-38BBD51311D74F91B35C,CCC(=O)NC1CN(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(CC)C(C)C)CC4)C3)cc2)C1,6.761855970886303,IC50,in_vivo,PubChem,2026.0,STR-38BBD51311D74F91B35C,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)N1CCC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
44,STR-3F32DD5F6BE1258722C6,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(O)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,6.421360790031928,IC50,in_vivo,PubChem,2023.0,STR-3F32DD5F6BE1258722C6,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
45,STR-404CEFB796E101ECF803,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,8.5,IC50,in_vivo,PubChem,2021.0,STR-404CEFB796E101ECF803,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
