schema_version,task_id,task_type,split_name,evaluation_partition,feature_set,model_name,seed,outcome_kind_counts_train,outcome_kind_counts_evaluation,prediction_origin,interpretation,suspicion_flags,metric_schema_version,n,mae,median_absolute_error,mse,rmse,r2,pearson_r,spearman_r,concordance_correlation_coefficient,mean_signed_error_prediction_minus_observation,calibration_slope_observation_on_prediction,calibration_intercept_observation_on_prediction
1.0.0,TASK-A321BAA914C0B898F1266C70,regression,molecule_hash_stream_v1,validation,capped_rdkit_morgan_r2_2048,dummy_median,20260804,"{""experimental_summary"": 10000}","{""experimental_summary"": 2500}",computational_prediction,lightweight_diagnostic_not_scientific_or_prospective_evidence,,1.0.0,2500,3089.06695964,197.0,103043433.98026979,10151.031178174451,-0.09088621422437804,,,0.0,-2930.01228836,,
1.0.0,TASK-A321BAA914C0B898F1266C70,regression,molecule_hash_stream_v1,validation,capped_rdkit_morgan_r2_2048,ridge_fixed,20260804,"{""experimental_summary"": 10000}","{""experimental_summary"": 2500}",computational_prediction,lightweight_diagnostic_not_scientific_or_prospective_evidence,,1.0.0,2500,6679.263543440312,4420.56591796875,112830443.07425469,10622.16753182959,-0.19449799118787725,0.28056848175755766,0.26243081677460606,0.2729542918993267,634.2305063665625,0.35107032687573164,1808.498339975728
