candidate,selection_metric,cv_mean,cv_std,n_successful_folds,selected_from_training_cv,holdout_roc_auc,holdout_pr_auc,holdout_balanced_accuracy,holdout_accuracy,holdout_sensitivity,holdout_specificity,holdout_precision,holdout_f1,holdout_matthews_correlation,holdout_brier_score,holdout_log_loss,holdout_expected_calibration_error_10bin,holdout_threshold
dummy_prior,cv_pr_auc,0.8667840375586854,0.020748438415098224,3,False,,,,,,,,,,,,,
logistic_c0p3,cv_pr_auc,0.9451001990642558,0.014500273244594034,3,True,0.6412466843501328,0.896344002613755,0.5512820512820513,0.6938369781312127,0.7692307692307693,0.3333333333333333,0.8465608465608465,0.8060453400503779,0.08976370493796137,0.20637259636258198,0.6797061542693204,0.17780934887543484,0.5
logistic_c1,cv_pr_auc,0.9444198615476359,0.014886388713222643,3,False,,,,,,,,,,,,,
extra_trees,cv_pr_auc,0.9334136132901006,0.018171007720429202,3,False,,,,,,,,,,,,,
