modeling_row,structure_id,smiles,p_activity_median,endpoints,assay_families,sources,document_year,structure_group_key,bemis_murcko_group,scaffold_grouping_method,requested_split_strategy,actual_split_strategy,split_sha256,dataset_sha256,split
0,STR-008159DC3B56E725FA4F,CC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCCC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,6.180456064458131,IC50,biochemical_inhibition,PubChem,2022.0,STR-008159DC3B56E725FA4F,O=C(CCc1c[nH]c2ccccc12)NC1CCCCCCC(C(=O)N2CCCC2)NC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
1,STR-00A027FA7AA847AAD8CD,FC(F)(F)Cc1cc2c(N3CCC4(CN(Cc5ccccc5)C4)C3)ncnc2s1,7.0467247404492745,IC50,biochemical_inhibition,PubChem,2020.0,STR-00A027FA7AA847AAD8CD,c1ccc(CN2CC3(CCN(c4ncnc5sccc45)C3)C2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
2,STR-00A1D39E2CC2B5C8F906,CS(=O)(=O)C[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.481486060122112,IC50,biochemical_inhibition,BindingDB,,STR-00A1D39E2CC2B5C8F906,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
3,STR-00E23781443AFBB9B1E7,CN1CCC(Oc2cccc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)c2)CC1,5.628932137728263,IC50,biochemical_inhibition,PubChem,2021.0,STR-00E23781443AFBB9B1E7,c1cc(CN2CCC(Nc3ncnc4sccc34)CC2)cc(OC2CCNCC2)c1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
4,STR-02403E375D780F15C68E,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCC#Cc2ccc(S(=O)(=O)C(F)(F)F)cc2)CC1,6.7594507517174005,IC50,biochemical_inhibition,BindingDB,,STR-02403E375D780F15C68E,C(#Cc1ccccc1)CCN1CCC(C(c2ccccc2)C2CCCC2)CC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
5,STR-025D3FCF7FCF0D4F8D78,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C(C)(C)C)cc3)C2)CC1,6.110138278741811,IC50,biochemical_inhibition,BindingDB,,STR-025D3FCF7FCF0D4F8D78,c1ccc(C(C2CCCC2)C2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
6,STR-0269E0F257D92780EA92,CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC1=O,4.97061622231479,IC50,biochemical_inhibition,PubChem,2013.0,STR-0269E0F257D92780EA92,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CCCCCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
7,STR-0298F7259BA97653A4EC,CO[C@H]1CCC[C@@H]1C1(C2CCN(CCCOc3ccc(C(=O)O)cc3)CC2)CNCc2ccccc21,3.9229956732066498,IC50,biochemical_inhibition,BindingDB,,STR-0298F7259BA97653A4EC,c1ccc(OCCCN2CCC(C3(C4CCCC4)CNCc4ccccc43)CC2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,test
8,STR-02EB512B892EF622930F,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3(F)CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)C1,7.552841968657781,IC50,biochemical_inhibition,BindingDB,,STR-02EB512B892EF622930F,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
9,STR-03A6B3C8922F75633A24,O=S(=O)(Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1)NCCO,8.0,IC50,biochemical_inhibition,BindingDB;PubChem,,STR-03A6B3C8922F75633A24,c1ccc(CN2CCC3(CCN(c4ncnc5sccc45)C3)C2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
10,STR-0449028356C19D0EDA3B,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,7.346787486224656,IC50,biochemical_inhibition,BindingDB,,STR-0449028356C19D0EDA3B,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
11,STR-04F547F3C923840AF4FD,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5cc(CC(F)(F)F)sc45)C3)C2)cc1,8.0,IC50,biochemical_inhibition,BindingDB;PubChem,,STR-04F547F3C923840AF4FD,c1ccc(CN2CCC3(CCN(c4ncnc5ccsc45)C3)C2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
12,STR-0535DD8F5F2DE6D12D6D,CCCN1CCC(Nc2ncnc3sc(CC(F)(F)F)cc23)CC1,5.246416941107094,IC50,biochemical_inhibition,PubChem,2021.0,STR-0535DD8F5F2DE6D12D6D,c1nc(NC2CCNCC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
13,STR-05804A06DAF01BBFB1F0,Cc1c(C(=O)C2CCN(C(=O)[C@H]3NC[C@@H]4C[C@@H]43)CC2)c2ccncc2n1-c1ccc(F)cc1C(=O)N(C(C)C)C(C)C(F)(F)F,7.481486060122112,IC50,biochemical_inhibition,PubChem,2025.0,STR-05804A06DAF01BBFB1F0,O=C(c1cn(-c2ccccc2)c2cnccc12)C1CCN(C(=O)C2NCC3CC32)CC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
14,STR-062343CE45A5FA8286D4,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,7.494850021680094,IC50,biochemical_inhibition,BindingDB,,STR-062343CE45A5FA8286D4,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
15,STR-063B6E6E165490772386,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(N)=O,5.97469413473523,IC50,biochemical_inhibition,PubChem,2013.0,STR-063B6E6E165490772386,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)N1CCCC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
16,STR-06E42ECC500C4E243BF6,CC(C)c1cnccc1-c1cc(F)ccc1-n1cc(C(=O)C2CN(C(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C2)c2ccncc21,8.397940008672037,IC50,biochemical_inhibition,PubChem,2025.0,STR-06E42ECC500C4E243BF6,O=C(c1cn(-c2ccccc2-c2ccncc2)c2cnccc12)C1CN(C(=O)C2NC3CCC2C3)C1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
17,STR-06E53FF33324D9B1A44A,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,7.698970004336019,IC50,biochemical_inhibition,BindingDB,,STR-06E53FF33324D9B1A44A,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
18,STR-070A2DB3A5A9041ED5EA,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,8.397940008672037,IC50,biochemical_inhibition,BindingDB,,STR-070A2DB3A5A9041ED5EA,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
19,STR-072FE59E687806FA7B3E,CCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,5.920818753952375,IC50,biochemical_inhibition,BindingDB;PubChem,,STR-072FE59E687806FA7B3E,c1nc(N2CCN(C3=NCCS3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
20,STR-073AD85CF5EE1E9C87AB,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,8.221848749616356,IC50,biochemical_inhibition,BindingDB,,STR-073AD85CF5EE1E9C87AB,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
21,STR-07789DBC28765C00F226,FC(F)(F)Cc1cc2c(NC3CCN(Cc4ccncc4)CC3)ncnc2s1,5.568636235841012,IC50,biochemical_inhibition,PubChem,2021.0,STR-07789DBC28765C00F226,c1cc(CN2CCC(Nc3ncnc4sccc34)CC2)ccn1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
22,STR-07CEA1A415CFED11C760,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3ccccc3)C3CCCC3)CC2)cc1,6.568636235841012,IC50,biochemical_inhibition,BindingDB;PubChem,,STR-07CEA1A415CFED11C760,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
23,STR-07E4D9678C4B52D2093A,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3Cl)C2)CC1,7.795880017344075,IC50,biochemical_inhibition,BindingDB,,STR-07E4D9678C4B52D2093A,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
24,STR-080A59F9B1BCF4DFA65B,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,6.302770657240282,IC50,biochemical_inhibition,BindingDB,,STR-080A59F9B1BCF4DFA65B,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
25,STR-08361A3250CABAC6D52A,CC(C)N(C(=O)c1cc(F)ccc1-n1cc(C(=O)C2CCN(C(=O)[C@H]3NC[C@@H]4CCC[C@@H]43)CC2)c2ccncc21)C(C)C,7.795880017344075,IC50,biochemical_inhibition,PubChem,2025.0,STR-08361A3250CABAC6D52A,O=C(c1cn(-c2ccccc2)c2cnccc12)C1CCN(C(=O)C2NCC3CCCC32)CC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,test
26,STR-08403E826C317ED26CEC,CCCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,6.1249387366083,IC50,biochemical_inhibition,PubChem,2020.0,STR-08403E826C317ED26CEC,c1nc(N2CCN(C3=NCCS3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
27,STR-0855D8D007FB84375292,N#Cc1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,5.466650724788503,IC50,biochemical_inhibition,BindingDB,,STR-0855D8D007FB84375292,c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,test
28,STR-08A590BAA6ADDB004EDA,CC(=O)OC[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,5.161150909262744,IC50,biochemical_inhibition,BindingDB,,STR-08A590BAA6ADDB004EDA,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
29,STR-09276AA2563E2F930001,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(CC(F)(F)F)cc3)C2)CC1,6.53313237964589,IC50,biochemical_inhibition,BindingDB,,STR-09276AA2563E2F930001,c1ccc(C(C2CCCC2)C2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
30,STR-094C702ADD088489F553,N#Cc1ccc(OCCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,5.301029995663981,IC50,biochemical_inhibition,BindingDB,,STR-094C702ADD088489F553,c1ccc(OCCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
31,STR-09808CFD40E7489BA72B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(N)=O,7.853871964321762,IC50,biochemical_inhibition,BindingDB,,STR-09808CFD40E7489BA72B,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,test
32,STR-09E54D8A9B952AC86D2A,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,8.221848749616356,IC50,biochemical_inhibition,BindingDB,,STR-09E54D8A9B952AC86D2A,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
33,STR-09F928DB426380AF84D4,Cc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1,6.108462542327436,IC50,biochemical_inhibition,BindingDB;PubChem,,STR-09F928DB426380AF84D4,c1nc(N2CCN(c3nncs3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
34,STR-0A56438F09B3E75AAE8B,CCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,6.3487263137562575,IC50,biochemical_inhibition,BindingDB;PubChem,2020.0,STR-0A56438F09B3E75AAE8B,c1nc(N2CCN(C3=NCCS3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
35,STR-0AF48A7398AE4A10DB6D,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cccc(NC(=O)/C=C/CN(C)C)c4)cc3)C2)CC1,8.698970004336019,IC50,biochemical_inhibition,BindingDB,,STR-0AF48A7398AE4A10DB6D,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,test
36,STR-0B18427EF6CEB8CC075B,C#CC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,8.397940008672037,IC50,biochemical_inhibition,BindingDB,,STR-0B18427EF6CEB8CC075B,c1ccc(C(C2CCCC2)C2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
37,STR-0B3BEA2BCB592D1DDA40,N#Cc1ccc(OCCCN2CCC(C(CN)(c3ccccc3)C3CCCC3)CC2)cc1,6.906578314837764,IC50,biochemical_inhibition,BindingDB,,STR-0B3BEA2BCB592D1DDA40,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
38,STR-0B5E0ED39466F3487654,NCC(CCN1CC=C(c2ccc(Cl)cc2)CC1)(c1ccccc1)C1CCCC1,7.580921907623926,IC50,biochemical_inhibition,BindingDB;PubChem,2024.0,STR-0B5E0ED39466F3487654,C1=C(c2ccccc2)CCN(CCC(c2ccccc2)C2CCCC2)C1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
39,STR-0B6B013EF83E068B0788,N=C(N)NCCC[C@@H]1NC(=O)C2(CC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,6.7121982700697735,IC50,biochemical_inhibition,BindingDB,,STR-0B6B013EF83E068B0788,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
40,STR-0B7529D5B5202C12FCCA,Clc1ccc2c(NCCN3CCN(CCCCCCCN4CCN(CCNc5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,8.327902142064282,IC50,biochemical_inhibition,PubChem,2024.0,STR-0B7529D5B5202C12FCCA,c1ccc2c(NCCN3CCN(CCCCCCCN4CCN(CCNc5ccnc6ccccc56)CC4)CC3)ccnc2c1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
41,STR-0BCBBE5537E8A8D227ED,c1ccc(CN2CCC(Nc3ncnc4sc5c(c34)CCC5)CC2)cc1,4.920818753952375,IC50,biochemical_inhibition,BindingDB;PubChem,,STR-0BCBBE5537E8A8D227ED,c1ccc(CN2CCC(Nc3ncnc4sc5c(c34)CCC5)CC2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
42,STR-0C1A3C79DDA24756CB7A,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,7.853871964321762,IC50,biochemical_inhibition,BindingDB,,STR-0C1A3C79DDA24756CB7A,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,test
43,STR-0C77A21AB4DE90C1EA09,CS(=O)(=O)c1ccc(N2CC(CN3CCC(C(C#N)(c4ccccc4)[C@@H]4CCC[C@H]4O)CC3)C2)cc1,5.42021640338319,IC50,biochemical_inhibition,BindingDB,,STR-0C77A21AB4DE90C1EA09,c1ccc(C(C2CCCC2)C2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,train
44,STR-0CBEE773802B16C7B60C,Cc1c(C(=O)[C@@H]2CCN(C(=O)[C@@H]3CC[C@@H](C)N3)[C@@H](C)C2)c2ccncc2n1-c1ccc(F)cc1C(=O)N(C(C)C)C(C)C,7.075720713938118,IC50,biochemical_inhibition,PubChem,2025.0,STR-0CBEE773802B16C7B60C,O=C(c1cn(-c2ccccc2)c2cnccc12)C1CCN(C(=O)C2CCCN2)CC1,bemis_murcko,scaffold,scaffold,c36cc6a6a29b1791359d66e339db904e9899da2a2a2046618bec3642c0e4170d,41f692ef5e00f424d3c76d5979e2efaf471c9d2f559bda07bd17e8a4e42fb2b5,test
