structure_id,smiles,sources,endpoints,assay_families,document_year,observed_p_activity_median,predicted_p_activity_median,residual_observed_minus_predicted,absolute_error,prediction_interval_lower_0.90,prediction_interval_upper_0.90,max_training_tanimoto,nearest_training_smiles,inside_applicability_domain,_inside_domain
STR-9E4FCF8CA68285C7D759,CC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5cnn(C)c5)cc4)C3)CC2)CNCc2ccccc21,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,8.397940008672037,7.5740976737321395,0.823842334939898,0.823842334939898,6.073403676712392,9.074791670751887,0.6888889074325562,CNC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)CNCc2ccccc21,True,True
STR-F13F9B9A1C2D18490852,OCc1ccc(-c2ccncc2)cc1,PubChem,IC50,biochemical_binding,2023.0,3.2924298239020633,4.115698730679906,-0.8232689067778427,0.8232689067778427,2.6150047336601583,5.616392727699654,0.2156862765550613,O=C(Cc1nc(-c2ccc(Cl)cc2)cs1)NCc1ccccc1,False,False
STR-13602A865FEABB9329F4,CCO[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL,IC50,biochemical_binding,2019.0,5.267606240177031,6.08504515699558,-0.8174389168185492,0.8174389168185492,4.584351159975832,7.585739154015328,0.7397260069847107,CCO[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,True,True
STR-624DE6171936672A9284,CC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL,IC50,biochemical_binding,2019.0,7.397940008672037,6.602268207783696,0.795671800888341,0.795671800888341,5.101574210763948,8.102962204803443,0.8028169274330139,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,True,True
STR-B56EF6AC340F28C175E6,CNC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL,IC50,biochemical_binding,2019.0,7.958607314841775,7.172482458578128,0.7861248562636467,0.7861248562636467,5.67178846155838,8.673176455597876,0.8194444179534912,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-A4B78F32EC254E4C66A8,CC(=O)N1c2ccccc2NC2=C(C(=O)CC(c3ccc(Cl)c(Cl)c3)C2)C1c1cccnc1,ChEMBL;PubChem,IC50,biochemical_binding,2015.0,5.130768280269024,4.347604981709388,0.7831632985596357,0.7831632985596357,2.8469109846896403,5.848298978729136,0.625,CC(=O)N1c2ccccc2NC2=C(C(=O)CC(c3ccc(C(C)(C)C)cc3)C2)C1c1ccncc1,True,True
STR-C555A82898E9FBE8534F,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC1=O,ChEMBL,IC50,biochemical_binding,2013.0,5.1904402853647325,5.96518332778796,-0.7747430424232276,0.7747430424232276,4.464489330768212,7.465877324807708,0.6704545617103577,N=C(N)NCCC[C@@H]1NC(=O)C2(CC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,True,True
STR-D5BB346CA235EBEB0149,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4COC4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,8.397940008672037,7.639060368881592,0.7588796397904458,0.7588796397904458,6.138366371861844,9.13975436590134,0.8313252925872803,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-35F6D1EC02194FC314E7,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc([N+](=O)[O-])cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.886056647693163,7.129720020879929,0.7563366268132343,0.7563366268132343,5.629026023860181,8.630414017899676,0.8108108043670654,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-97EC0B8AC90C0B7FCB6A,N#Cc1ccc(OCCCN2CCC(C(O)(c3cccc(F)c3)c3ccccn3)CC2)cc1,ChEMBL,IC50,biochemical_binding,2014.0,6.647817481888637,5.895079693609765,0.7527377882788722,0.7527377882788722,4.394385696590017,7.395773690629513,0.6969696879386902,N#Cc1ccc(OCCCN2CCC(C(O)(c3cccc(F)c3)C3CCCC3)CC2)cc1,True,True
STR-8C145BCDAF9049DB2CD5,Fc1ccc(-c2csc3ncnc(N4CCN(c5nccs5)CC4)c23)cc1,PubChem,IC50,biochemical_binding,2023.0,3.903089986991944,4.64652038257147,-0.7434303955795261,0.7434303955795261,3.1458263855517226,6.147214379591218,0.5490196347236633,c1csc(N2CCN(c3ncnc4sccc34)CC2)n1,False,False
STR-146E181369D6F6CAEBB4,c1ccc2c(c1)CCNC2(CC1CCNCC1)C1CCCC1,PubChem,IC50,biochemical_binding,2023.0,3.5247647773958715,4.258571158947472,-0.7338063815516005,0.7338063815516005,2.7578771619277243,5.75926515596722,0.6800000071525574,c1ccc(CN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,True,True
STR-ADD6623F7AD60FDD956E,N#Cc1ccc(OCCCN2CCC(C(O)(c3ccccn3)C3CCCC3)CC2)cc1,ChEMBL,IC50,biochemical_binding,2014.0,6.51999305704285,5.795764093827836,0.7242289632150136,0.7242289632150136,4.295070096808089,7.296458090847584,0.75,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3ccccc3)C3CCCC3)CC2)cc1,True,True
STR-0EB8573BEAC1C0A492BB,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,5.585026652029182,6.304010366066357,-0.7189837140371749,0.7189837140371749,4.803316369046609,7.804704363086104,0.8714285492897034,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,True,True
STR-39162221D259757C11ED,CN(C)C(=O)N[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,8.221848749616356,7.513018186226293,0.7088305633900633,0.7088305633900633,6.012324189206545,9.01371218324604,0.7613636255264282,CC(=O)N[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-21AE2CAF6E5125C8BCF4,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.537602002101044,6.828792255851106,0.7088097462499388,0.7088097462499388,5.328098258831358,8.329486252870854,0.8194444179534912,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-E6C9DB27889E0D91BF2B,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL,IC50,biochemical_binding,2019.0,7.537602002101044,6.828792255851106,0.7088097462499388,0.7088097462499388,5.328098258831358,8.329486252870854,0.8194444179534912,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-334A6D2F1631C6ED2448,CCc1cc2c(N3CCN(c4nnc(C(F)(F)F)s4)CC3)ncnc2s1,ChEMBL,IC50,biochemical_binding,2015.0,5.958607314841775,5.25901314404395,0.699594170797825,0.699594170797825,3.758319147024202,6.759707141063697,0.5614035129547119,CCc1cc2c(N3CCN(c4ccccn4)CC3)ncnc2s1,False,False
STR-E64E90F663FA85F37778,CC(=O)N1c2ccccc2NC2=C(C(=O)CC(c3ccc(C(C)(C)C)cc3)C2)C1c1cccnc1,ChEMBL;PubChem,IC50,biochemical_binding,2015.0,5.020479303839453,4.349884889290639,0.6705944145488143,0.6705944145488143,2.849190892270891,5.8505788863103865,0.828125,CC(=O)N1c2ccccc2NC2=C(C(=O)CC(c3ccc(C(C)(C)C)cc3)C2)C1c1ccncc1,True,True
STR-55608317294F39D42FCE,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1cccc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,6.655607726314889,7.30203856444941,-0.6464308381345214,0.6464308381345214,5.801344567429663,8.802732561469158,0.8873239159584045,CNC(=O)O[C@@H]1CCC[C@H]1C(CN1CCCC1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-0F9EB3D0BA8F609CF473,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,8.045757490560675,7.406890725746727,0.6388667648139474,0.6388667648139474,5.90619672872698,8.907584722766476,0.8571428656578064,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-7A884766D31A90BA2425,Cc1nccn1CC(c1ccccc1)(C1CCCC1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,6.779891911959945,6.147281946971146,0.6326099649887986,0.6326099649887986,4.646587949951399,7.647975943990894,0.6875,N#Cc1ccc(OCCCN2CCC(C(CN)(c3ccccc3)C3CCCC3)CC2)cc1,True,True
STR-64726CEBE1C119AD1032,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.823908740944319,7.1988287545031335,0.6250799864411851,0.6250799864411851,5.698134757483386,8.699522751522881,0.8571428656578064,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-94607F80C78D17F7F58B,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1cccc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.920818753952375,7.30203856444941,0.6187801895029645,0.6187801895029645,5.801344567429663,8.802732561469158,0.8873239159584045,CNC(=O)O[C@@H]1CCC[C@H]1C(CN1CCCC1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-6C4B7845EEA627B51A73,CO[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,5.013228265733755,5.604007917277508,-0.5907796515437536,0.5907796515437536,4.103313920257761,7.104701914297256,0.7162162065505981,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,True,True
STR-09F928DB426380AF84D4,Cc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1,ChEMBL,IC50,biochemical_binding,2015.0,6.108462542327436,5.520946998778711,0.5875155435487249,0.5875155435487249,4.020253001758963,7.0216409957984585,0.4590163826942444,CCc1cc2c(N3CCN(c4ccccn4)CC3)ncnc2s1,False,False
STR-CC5B3077D44A183298E0,CC(=O)N1CCC(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,ChEMBL,IC50,biochemical_binding,2018.0,6.886056647693163,7.453973021101067,-0.567916373407904,0.567916373407904,5.953279024081319,8.954667018120816,0.8837209343910217,CC(=O)N1CCN(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,True,True
STR-6C98F61E1E52A5856618,CC(C)[C@@H](CCC(C)(C)N)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,PubChem,IC50,biochemical_binding,2026.0,6.920818753952375,6.362292338159077,0.5585264157932981,0.5585264157932981,4.861598341139329,7.862986335178824,0.6315789222717285,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)N)C(C)C)C2)C(C)C,True,True
