structure_id_a,structure_id_b,core_smiles,variable_fragment_a,variable_fragment_b,transformation,core_heavy_atoms,variable_heavy_atoms_a,variable_heavy_atoms_b,p_activity_a,p_activity_b,absolute_delta_pactivity,achiral_morgan_tanimoto,is_activity_cliff,shared_assay_id,shared_document_id,evidence_context_grade
STR-38C10D94ABD1F231B9D1,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(C)[C@@H](CCCN(C)C)[*:1],CC(C)[C@H](CCO)[*:1],CC(C)[C@@H](CCCN(C)C)[*:1]>>CC(C)[C@H](CCO)[*:1],30,10,7,7.022276394711152,4.051391450123564,2.9708849445875884,0.8717948717948718,True,True,True,same_assay
STR-42FABA990848887F9FDB,STR-A62EFE6B816DF994EE32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCC1CCCC1[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1],CCC1CCCC1[*:1]>>COC(=O)N[C@H]1CCC[C@@H]1[*:1],35,7,10,4.991399828238082,7.958607314841775,2.9672074866036926,0.7341772151898734,True,True,True,same_assay
STR-2CFC8301293C2B82E4A6,STR-38C10D94ABD1F231B9D1,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(=O)NCCC[C@@H](C(C)C)[*:1],CC(C)[C@@H](CCCN(C)C)[*:1],CC(=O)NCCC[C@@H](C(C)C)[*:1]>>CC(C)[C@@H](CCCN(C)C)[*:1],30,11,10,4.064492734175287,7.022276394711152,2.957783660535865,0.8333333333333334,True,True,True,same_assay
STR-3187B729C5A86F22C447,STR-79D75B6A88F0457FA1C2,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCO[C@@H]1CCC[C@H]1[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1],CCO[C@@H]1CCC[C@H]1[*:1]>>CCC(=O)O[C@H]1CCC[C@@H]1[*:1],35,8,10,5.045757490560675,8.0,2.954242509439325,0.8181818181818182,True,True,True,same_assay
STR-3187B729C5A86F22C447,STR-C24E330B171F75FD816E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCO[C@@H]1CCC[C@H]1[*:1],CC(=O)N[C@H]1CCC[C@@H]1[*:1],CCO[C@@H]1CCC[C@H]1[*:1]>>CC(=O)N[C@H]1CCC[C@@H]1[*:1],35,8,9,5.045757490560675,8.0,2.954242509439325,0.725,True,True,True,same_assay
STR-6BB8114D41C4FAE5B067,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(C)C(CCCN)[*:1],CC(C)[C@H](CCO)[*:1],CC(C)C(CCCN)[*:1]>>CC(C)[C@H](CCO)[*:1],30,8,7,7.0,4.051391450123564,2.948608549876436,0.8717948717948718,True,True,True,same_assay
STR-20D5B5F6CCFE315C6A44,STR-79D75B6A88F0457FA1C2,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],c1cc(C[*:1])ccn1,CCC(=O)O[C@H]1CCC[C@@H]1[*:1],c1cc(C[*:1])ccn1>>CCC(=O)O[C@H]1CCC[C@@H]1[*:1],35,7,10,5.055517327849831,8.0,2.944482672150169,0.6375,True,True,True,same_assay
STR-20D5B5F6CCFE315C6A44,STR-C24E330B171F75FD816E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],c1cc(C[*:1])ccn1,CC(=O)N[C@H]1CCC[C@@H]1[*:1],c1cc(C[*:1])ccn1>>CC(=O)N[C@H]1CCC[C@@H]1[*:1],35,7,9,5.055517327849831,8.0,2.944482672150169,0.6538461538461539,True,True,True,same_assay
STR-09E54D8A9B952AC86D2A,STR-BFADD52B1F3CC9E98A32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CNC(=O)C[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CNC(=O)C[C@@H]1CCC[C@H]1[*:1],35,10,10,8.221848749616356,5.2839966563652006,2.9378520932511556,0.7777777777777778,True,True,True,same_assay
STR-2CFC8301293C2B82E4A6,STR-6BB8114D41C4FAE5B067,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(=O)NCCC[C@@H](C(C)C)[*:1],CC(C)C(CCCN)[*:1],CC(=O)NCCC[C@@H](C(C)C)[*:1]>>CC(C)C(CCCN)[*:1],30,11,8,4.064492734175287,7.0,2.9355072658247128,0.8333333333333334,True,True,True,same_assay
STR-E15050249B2D732BD2E2,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CSC[*:1],CN(C)C(=O)N[*:1],CSC[*:1]>>CN(C)C(=O)N[*:1],40,3,6,4.987162775294828,7.920818753952375,2.933655978657547,0.6987951807228916,True,True,True,same_assay
STR-42FABA990848887F9FDB,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCC1CCCC1[*:1],CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],CCC1CCCC1[*:1]>>CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],35,7,11,4.991399828238082,7.920818753952375,2.929418925714293,0.725,True,True,True,same_assay
STR-64416BC7F3D621D83B3A,STR-E971954B90C3DF1122E8,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc([*:1])cc3)C2)CC1,O=C(O)[*:1],O=S(=O)(C1CC1)[*:1],O=C(O)[*:1]>>O=S(=O)(C1CC1)[*:1],35,3,6,4.82102305270683,7.744727494896693,2.9237044421898624,0.8028169014084507,True,True,True,same_assay
STR-3187B729C5A86F22C447,STR-A62EFE6B816DF994EE32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCO[C@@H]1CCC[C@H]1[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1],CCO[C@@H]1CCC[C@H]1[*:1]>>COC(=O)N[C@H]1CCC[C@@H]1[*:1],35,8,10,5.045757490560675,7.958607314841775,2.9128498242811,0.7283950617283951,True,True,True,same_assay
STR-20D5B5F6CCFE315C6A44,STR-A62EFE6B816DF994EE32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],c1cc(C[*:1])ccn1,COC(=O)N[C@H]1CCC[C@@H]1[*:1],c1cc(C[*:1])ccn1>>COC(=O)N[C@H]1CCC[C@@H]1[*:1],35,7,10,5.055517327849831,7.958607314841775,2.903089986991944,0.6375,True,True,True,same_assay
STR-54ED728D29C775C2EEED,STR-94C191645BE5B0A1978A,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CO[*:1],O=C(O[*:1])C1CC1,CS(=O)(=O)CO[*:1]>>O=C(O[*:1])C1CC1,40,6,6,4.841637507904751,7.744727494896693,2.903089986991942,0.7625,True,True,True,same_assay
STR-1A86078F0EC509427701,STR-F3CF2B91B4EE3E2B7CA5,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(C[*:1])CC1,c1ccc([*:1])cc1,N#Cc1ccc(NCC[*:1])cc1,c1ccc([*:1])cc1>>N#Cc1ccc(NCC[*:1])cc1,22,6,11,3.721246399047171,6.617982957425132,2.8967365583779605,0.5645161290322581,True,True,True,same_assay
STR-AEBCF9F47DC8FFE6B030,STR-DE57A0D88EA762894E60,N#Cc1ccc(OCCCN2CCC(C(C#N)(c3ccccc3)[*:1])CC2)cc1,CNC(=O)O[C@@H]1CCC[C@H]1[*:1],CO[C@H]1CCC[C@H]1[*:1],CNC(=O)O[C@@H]1CCC[C@H]1[*:1]>>CO[C@H]1CCC[C@H]1[*:1],27,10,7,6.7495799976911055,3.8535618647142256,2.89601813297688,0.7611940298507462,True,True,True,same_assay
STR-09E54D8A9B952AC86D2A,STR-1F9028E2DF2F03204766,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1],35,10,10,8.221848749616356,5.327902142064282,2.893946607552074,0.7283950617283951,True,True,True,same_assay
STR-09E54D8A9B952AC86D2A,STR-4866DF3FD3D34FBFE093,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CNC(=O)O[*:1],CS(=O)(=O)C[*:1],CNC(=O)O[*:1]>>CS(=O)(=O)C[*:1],40,5,5,8.221848749616356,5.327902142064282,2.893946607552074,0.7375,True,True,True,same_assay
STR-78D6D64DD53A6832B414,STR-8DB0AD5CDFB534F0A1FD,CN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(C)(=O)=O)cc4)C3)CC2)([*:1])C1,C1CCC([*:1])C1,c1ccc([*:1])nc1,C1CCC([*:1])C1>>c1ccc([*:1])nc1,32,5,6,7.214670164989233,4.3223930472795065,2.8922771177097264,0.6901408450704225,True,True,True,same_assay
STR-09E54D8A9B952AC86D2A,STR-F4223A1339E66808912C,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],OC[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>OC[C@@H]1CCC[C@H]1[*:1],35,10,7,8.221848749616356,5.337242168318426,2.8846065812979305,0.7341772151898734,True,True,True,same_assay
STR-3187B729C5A86F22C447,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCO[C@@H]1CCC[C@H]1[*:1],CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],CCO[C@@H]1CCC[C@H]1[*:1]>>CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],35,8,11,5.045757490560675,7.920818753952375,2.8750612633917,0.6987951807228916,True,True,True,same_assay
STR-7C604423619052A15AC8,STR-BFADD52B1F3CC9E98A32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1],CNC(=O)C[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CNC(=O)C[C@@H]1CCC[C@H]1[*:1],35,9,10,8.154901959985743,5.2839966563652006,2.8709053036205425,0.7317073170731707,True,True,True,same_assay
STR-38C10D94ABD1F231B9D1,STR-3BD3AAFB21D6F0AE245A,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(C)[C@@H](CCCN(C)C)[*:1],CC(C)[C@H](CCCO)[*:1],CC(C)[C@@H](CCCN(C)C)[*:1]>>CC(C)[C@H](CCCO)[*:1],30,10,8,7.022276394711152,4.152489034796752,2.8697873599144,0.8860759493670886,True,True,True,same_assay
STR-20D5B5F6CCFE315C6A44,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],c1cc(C[*:1])ccn1,CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],c1cc(C[*:1])ccn1>>CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],35,7,11,5.055517327849831,7.920818753952375,2.865301426102544,0.6296296296296297,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-6BB8114D41C4FAE5B067,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(C)[C@H](CCCO)[*:1],CC(C)C(CCCN)[*:1],CC(C)[C@H](CCCO)[*:1]>>CC(C)C(CCCN)[*:1],30,8,8,4.152489034796752,7.0,2.847510965203248,0.8860759493670886,True,True,True,same_assay
STR-787A0E4100519807DE55,STR-7F0EE35F1AAF9EE0E75E,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,N#Cc1ccc([*:1])nc1,N#Cc1ccc([*:1])cn1,N#Cc1ccc([*:1])nc1>>N#Cc1ccc([*:1])cn1,26,8,8,3.2400301424456925,6.0835460514500745,2.843515909004382,0.7246376811594203,True,True,True,same_assay
STR-88BBF77299762B038C6D,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CC(C)C(=O)O[C@H]1CCC[C@@H]1[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],CC(C)C(=O)O[C@H]1CCC[C@@H]1[*:1]>>CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],35,11,11,6.625251653989896,3.783570169123749,2.8416814848661467,1.0,True,True,True,same_assay
STR-0FC172F4903F344CAD3C,STR-695C2B9D19FE30A6368D,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,CC(C)S(=O)(=O)c1ccc([*:1])cc1,c1cnc([*:1])nc1,CC(C)S(=O)(=O)c1ccc([*:1])cc1>>c1cnc([*:1])nc1,26,12,6,7.173925197299173,4.335358024443875,2.8385671728552984,0.6323529411764706,True,True,True,same_assay
STR-16763AE4A1795B0B0B2B,STR-6B28BBE0B01A6E185ED9,CS(=O)(=O)c1ccc(N2CC(CN3CCC(C(C#N)(c4ccccc4)[*:1])CC3)C2)cc1,O=C1CCC([*:1])C1,CC(=O)O[C@H]1CCC[C@@H]1[*:1],O=C1CCC([*:1])C1>>CC(=O)O[C@H]1CCC[C@@H]1[*:1],30,6,9,4.30189945437661,7.136677139879544,2.8347776855029343,0.6533333333333333,True,True,True,same_assay
STR-72BF5FE38870FA3B6280,STR-9DDC4364CC264A5D1AE9,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(C)[C@H](CCO)[*:1],CC(C)[C@@H](CCCN)[*:1],CC(C)[C@H](CCO)[*:1]>>CC(C)[C@@H](CCCN)[*:1],30,7,8,4.051391450123564,6.886056647693163,2.834665197569599,0.8717948717948718,True,True,True,same_assay
STR-1F9028E2DF2F03204766,STR-7C604423619052A15AC8,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1]>>CC(=O)O[C@H]1CCC[C@@H]1[*:1],35,10,9,5.327902142064282,8.154901959985743,2.826999817921461,0.725,True,True,True,same_assay
STR-4866DF3FD3D34FBFE093,STR-7C604423619052A15AC8,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)C[*:1],CC(=O)O[*:1],CS(=O)(=O)C[*:1]>>CC(=O)O[*:1],40,5,4,5.327902142064282,8.154901959985743,2.826999817921461,0.7341772151898734,True,True,True,same_assay
STR-241F2E6DC7BEF8AE2212,STR-B42C6A96CD90C7D4D5BD,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CNC(=O)NCCC[C@@H](C(C)C)[*:1],CC(C)[C@@H](CCC(C)(C)N)[*:1],CNC(=O)NCCC[C@@H](C(C)C)[*:1]>>CC(C)[C@@H](CCC(C)(C)N)[*:1],30,12,10,4.350081281264581,7.173925197299173,2.8238439160345923,0.7555555555555555,True,True,True,same_assay
STR-15A2DC000277D973D434,STR-3941BFA7C86C7BEE8530,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CC(=O)OC[*:1],CNC(=O)O[*:1],CC(=O)OC[*:1]>>CNC(=O)O[*:1],37,5,5,5.031517051446064,7.853871964321762,2.8223549128756975,0.7215189873417721,True,True,True,same_assay
STR-2CFC8301293C2B82E4A6,STR-9DDC4364CC264A5D1AE9,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(=O)NCCC[C@@H](C(C)C)[*:1],CC(C)[C@@H](CCCN)[*:1],CC(=O)NCCC[C@@H](C(C)C)[*:1]>>CC(C)[C@@H](CCCN)[*:1],30,11,8,4.064492734175287,6.886056647693163,2.821563913517876,0.8333333333333334,True,True,True,same_assay
STR-8BAA965F9B38F093E239,STR-AB1714536DDACDAFACEC,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)[*:1],CN([C@@H]1CCC[C@H]1[*:1])S(C)(=O)=O,CC(=O)N[C@H]1CCC[C@@H]1[*:1],CN([C@@H]1CCC[C@H]1[*:1])S(C)(=O)=O>>CC(=O)N[C@H]1CCC[C@@H]1[*:1],32,11,9,4.716698771296451,7.537602002101044,2.8209032308045936,0.7236842105263158,True,True,True,same_assay
STR-74AB0C5D40C92C89D385,STR-E6C9DB27889E0D91BF2B,N#Cc1ccc(N2CC(CN3CCC([C@@](C#N)(c4ccccc4)[*:1])CC3)C2)cc1,CO[C@@H]1CCC[C@H]1[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1],CO[C@@H]1CCC[C@H]1[*:1]>>COC(=O)N[C@H]1CCC[C@@H]1[*:1],28,7,10,4.718966632752273,7.537602002101044,2.8186353693487716,0.7285714285714285,True,True,True,same_assay
STR-7C604423619052A15AC8,STR-F4223A1339E66808912C,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1],OC[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1]>>OC[C@@H]1CCC[C@H]1[*:1],35,9,7,8.154901959985743,5.337242168318426,2.8176597916673174,0.7532467532467533,True,True,True,same_assay
STR-241F2E6DC7BEF8AE2212,STR-BA4B8BF78E2F3EDB8F63,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CNC(=O)NCCC[C@@H](C(C)C)[*:1],CC(C)[C@@H](CCNCCC(N)=O)[*:1],CNC(=O)NCCC[C@@H](C(C)C)[*:1]>>CC(C)[C@@H](CCNCCC(N)=O)[*:1],30,12,12,4.350081281264581,7.167491087293763,2.8174098060291826,0.7692307692307693,True,True,True,same_assay
STR-36584B3033D9C455D195,STR-695C2B9D19FE30A6368D,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(C[*:1])CC1,N#Cc1ccc(OCC[*:1])cc1,c1cnc(N2CC([*:1])C2)nc1,N#Cc1ccc(OCC[*:1])cc1>>c1cnc(N2CC([*:1])C2)nc1,22,11,10,7.1487416512809245,4.335358024443875,2.81338362683705,0.5294117647058824,True,True,True,same_assay
STR-695C2B9D19FE30A6368D,STR-AA73D88E6A8F8A2C3D26,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,c1cnc([*:1])nc1,N#Cc1ccc([*:1])c(Cl)c1,c1cnc([*:1])nc1>>N#Cc1ccc([*:1])c(Cl)c1,26,6,9,4.335358024443875,7.136677139879544,2.80131911543567,0.6417910447761194,True,True,True,same_assay
STR-5A6D9F61D6C13A688B6F,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CN(C)C(=O)O[C@H]1CCC[C@@H]1[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],CN(C)C(=O)O[C@H]1CCC[C@@H]1[*:1]>>CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],35,11,11,6.583359492661719,3.783570169123749,2.7997893235379703,0.825,True,True,True,same_assay
STR-AEBCF9F47DC8FFE6B030,STR-DFFE7919620276588DCE,N#Cc1ccc(OCCCN2CCC(C(C#N)(c3ccccc3)[*:1])CC2)cc1,CNC(=O)O[C@@H]1CCC[C@H]1[*:1],CC(=O)N1CCC[C@H]1[*:1],CNC(=O)O[C@@H]1CCC[C@H]1[*:1]>>CC(=O)N1CCC[C@H]1[*:1],27,10,8,6.7495799976911055,3.9531148091622903,2.796465188528815,0.6486486486486487,True,True,True,same_assay
STR-8BAA965F9B38F093E239,STR-A1381CEB41898F753D78,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)[*:1],CN([C@@H]1CCC[C@H]1[*:1])S(C)(=O)=O,COC(=O)N[C@H]1CCC[C@@H]1[*:1],CN([C@@H]1CCC[C@H]1[*:1])S(C)(=O)=O>>COC(=O)N[C@H]1CCC[C@@H]1[*:1],32,11,10,4.716698771296451,7.508638306165727,2.791939534869276,0.6835443037974683,True,True,True,same_assay
STR-695C2B9D19FE30A6368D,STR-AA28B6BCC5A0854E325E,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,c1cnc([*:1])nc1,CN(C)S(=O)(=O)c1ccc([*:1])cc1,c1cnc([*:1])nc1>>CN(C)S(=O)(=O)c1ccc([*:1])cc1,26,6,12,4.335358024443875,7.1249387366083,2.789580712164425,0.6323529411764706,True,True,True,same_assay
STR-74AB0C5D40C92C89D385,STR-C7F0E76CC5EC752D86FB,N#Cc1ccc(N2CC(CN3CCC([C@@](C#N)(c4ccccc4)[*:1])CC3)C2)cc1,CO[C@@H]1CCC[C@H]1[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1],CO[C@@H]1CCC[C@H]1[*:1]>>CCC(=O)O[C@H]1CCC[C@@H]1[*:1],28,7,10,4.718966632752273,7.481486060122112,2.7625194273698392,0.7794117647058824,True,True,True,same_assay
STR-5B65D30F2628A312D8CA,STR-BFADD52B1F3CC9E98A32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1],CNC(=O)C[C@@H]1CCC[C@H]1[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1]>>CNC(=O)C[C@@H]1CCC[C@H]1[*:1],35,10,10,8.045757490560675,5.2839966563652006,2.7617608341954742,0.7777777777777778,True,True,True,same_assay
STR-990708AC2AD0842F3BCB,STR-BFADD52B1F3CC9E98A32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1],CNC(=O)C[C@@H]1CCC[C@H]1[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CNC(=O)C[C@@H]1CCC[C@H]1[*:1],35,9,10,8.045757490560675,5.2839966563652006,2.7617608341954742,0.7108433734939759,True,True,True,same_assay
STR-38D78133670C2C6A5AEA,STR-A03DAF6611859C5C8983,N#Cc1ccc(N2CC(CN3CCC(C(C#N)(c4cccc(C(F)(F)F)c4)[*:1])CC3)C2)cc1,CC(=O)O[C@H]1CCC[C@@H]1[*:1],CC(=O)O[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CC(=O)O[C@@H]1CCC[C@H]1[*:1],32,9,9,5.79317412396815,3.034737135044418,2.758436988923732,1.0,True,True,True,same_assay
STR-94C191645BE5B0A1978A,STR-E15050249B2D732BD2E2,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],O=C(O[*:1])C1CC1,CSC[*:1],O=C(O[*:1])C1CC1>>CSC[*:1],40,6,3,7.744727494896693,4.987162775294828,2.7575647196018647,0.6951219512195121,True,True,True,same_assay
STR-83AFBD5BD9110FDF3CA3,STR-DA939D5F87D225304F92,CN1Cc2ccccc2C(C2CCN(CCCOc3ccc(C#N)cc3)CC2)([*:1])C1,CC(C)C(=O)N1CCCCC1[*:1],C1CCC([*:1])C1,CC(C)C(=O)N1CCCCC1[*:1]>>C1CCC([*:1])C1,29,11,5,4.511321135227349,7.267606240177031,2.756285104949682,0.7428571428571429,True,True,True,same_assay
STR-09E54D8A9B952AC86D2A,STR-F6B3210B924167EFDCBB,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CCNC(=O)O[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CCNC(=O)O[C@@H]1CCC[C@H]1[*:1],35,10,11,8.221848749616356,5.468521082957745,2.7533276666586115,0.8717948717948718,True,True,True,same_assay
STR-42FABA990848887F9FDB,STR-94C191645BE5B0A1978A,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCC1CCCC1[*:1],O=C(O[C@H]1CCC[C@@H]1[*:1])C1CC1,CCC1CCCC1[*:1]>>O=C(O[C@H]1CCC[C@@H]1[*:1])C1CC1,35,7,11,4.991399828238082,7.744727494896693,2.7533276666586106,0.7215189873417721,True,True,True,same_assay
STR-06E53FF33324D9B1A44A,STR-26DE89331A7438286FB0,N#Cc1ccc(OCCCN2CCC(C(C#N)(c3ccccc3)[*:1])CC2)cc1,CNC(=O)O[C@H]1CCC[C@@H]1[*:1],C1CCC([*:1])CC1,CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>C1CCC([*:1])CC1,27,10,6,7.698970004336019,4.954677021213342,2.7442929831226763,0.6567164179104478,True,True,True,same_assay
STR-00A1D39E2CC2B5C8F906,STR-09E54D8A9B952AC86D2A,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)C[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)C[C@@H]1CCC[C@H]1[*:1]>>CNC(=O)O[C@H]1CCC[C@@H]1[*:1],35,10,10,5.481486060122112,8.221848749616356,2.740362689494244,0.7375,True,True,True,same_assay
