mean_predicted_probability,observed_positive_fraction
0.3346872346679156,0.2857142857142857
0.7522570045354865,0.6964285714285714
0.8831142830154975,0.8545454545454545
0.9188455102376284,0.9285714285714286
0.9388242621912554,0.9818181818181818
0.9525529064392855,0.9642857142857143
0.9606336835849394,0.9818181818181818
0.9657330424761131,1.0
0.9688027620385188,1.0
0.9714938169044114,1.0
