modeling_row,structure_id,smiles,p_activity_median,endpoints,assay_families,sources,document_year,structure_group_key,bemis_murcko_group,scaffold_grouping_method,requested_split_strategy,actual_split_strategy,split_sha256,dataset_sha256,split
201,STR-3D134EE83844240DFBF0,CCC(CC)C1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)NCCc2ccccc21,5.721246399047171,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-3D134EE83844240DFBF0,c1ccc(OCCCN2CCC(C3NCCc4ccccc43)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
202,STR-3DC002932CE2E06E9BD6,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCCC(=O)N(C)C)C(C)C)C2)C(C)C,6.721246399047171,IC50,biochemical_binding,PubChem,2026.0,STR-3DC002932CE2E06E9BD6,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
203,STR-3DF232D656AC9EFDA4D4,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,6.071092309756047,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-3DF232D656AC9EFDA4D4,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)c1cn[nH]c1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
204,STR-3E739B082DA4CF7390FB,O=C(Cc1nc(-c2ccc(Cl)cc2)cs1)NCc1ccccc1,2.9746941347352296,IC50,biochemical_binding,PubChem,2023.0,STR-3E739B082DA4CF7390FB,O=C(Cc1nc(-c2ccccc2)cs1)NCc1ccccc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
205,STR-3EEB6D80F661CEA479BE,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCC(F)(F)F)C(C)C)C2)C(C)C,6.214670164989233,IC50,biochemical_binding,PubChem,2026.0,STR-3EEB6D80F661CEA479BE,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
206,STR-3F04DD1A59C14A2DDA4B,O=C1CC(c2ccc3c(c2)OCO3)CC2=C1C(c1cccnc1)Nc1ccccc1N2,4.200659450546418,IC50,biochemical_binding,ChEMBL;PubChem,2015.0,STR-3F04DD1A59C14A2DDA4B,O=C1CC(c2ccc3c(c2)OCO3)CC2=C1C(c1cccnc1)Nc1ccccc1N2,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
207,STR-3F32DD5F6BE1258722C6,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(O)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,8.443697499232712,IC50,biochemical_binding,ChEMBL,2021.0,STR-3F32DD5F6BE1258722C6,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
208,STR-3F81C43E4EB08BB5803F,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(F)cc4)cc3)C2)CC1,7.823908740944319,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-3F81C43E4EB08BB5803F,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
209,STR-3FB33B6320D7624C2E9C,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,6.55129368009492,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-3FB33B6320D7624C2E9C,c1ccc(N2CC(CN3CCC(C(Cn4ccnc4)(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
210,STR-404CEFB796E101ECF803,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,8.301029995663981,IC50,biochemical_binding,ChEMBL,2020.0,STR-404CEFB796E101ECF803,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CNC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
211,STR-40A2759B420CC95C7ED1,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,8.045757490560675,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-40A2759B420CC95C7ED1,c1ccc(N2CC(CN3CCC(C(Cn4ccnc4)(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
212,STR-40B1021373C595DF25D7,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C(F)(F)F)cc3)C2)CC1,8.154901959985743,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-40B1021373C595DF25D7,c1ccc(C(C2CCCC2)C2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
213,STR-40E0E7043CC563C31D2B,CO[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,4.609064892896621,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-40E0E7043CC563C31D2B,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
214,STR-40FF751350DD414E6552,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1F)C1CCN(CCCOc2ccc(C#N)cc2)CC1,4.943095148663527,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-40FF751350DD414E6552,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
215,STR-428061115D2191372CAC,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CC(C)(O)CN(C)CCOC)C(C)C)C2)C(C)C,6.3872161432802645,IC50,biochemical_binding,PubChem,2026.0,STR-428061115D2191372CAC,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
216,STR-42FABA990848887F9FDB,CCC1CCCC1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,4.991399828238082,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-42FABA990848887F9FDB,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
217,STR-4342C90FE7E456F909D0,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,6.402304814074488,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-4342C90FE7E456F909D0,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
218,STR-435B0469D981B3FB0F4C,CNC(=O)CC[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,6.431798275933005,IC50,biochemical_binding,PubChem,2026.0,STR-435B0469D981B3FB0F4C,c1ccc(-c2cncnc2C2CC2)c(Oc2nncnc2N2CCC3(CNC3)C2)c1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
219,STR-43E0D8D9D40EE11F8225,FC(F)Cc1cc2c(N3CCC4(CCN(Cc5ccc(N6CCOCC6)cc5)C4)C3)ncnc2s1,8.0,IC50,biochemical_binding,ChEMBL,2018.0,STR-43E0D8D9D40EE11F8225,c1nc(N2CCC3(CCN(Cc4ccc(N5CCOCC5)cc4)C3)C2)c2ccsc2n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
220,STR-44D7373FA75606A9FAF6,CCNC(=O)[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,5.251811972993799,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-44D7373FA75606A9FAF6,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
221,STR-44F56F5A5BFB18B77986,CCc1cccc(C[C@@H]2NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(=N)N)NC(=O)C3(CCC3)NC(=O)[C@@H]3CCCN3C2=O)c1,5.336299074610352,IC50,biochemical_binding,ChEMBL,2013.0,STR-44F56F5A5BFB18B77986,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
222,STR-452401AF18DD4279C7FE,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(c4ccccc4)[C@H]4C=CCC4)CC3)C2)cc1,7.657577319177793,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-452401AF18DD4279C7FE,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(c4ccccc4)C4C=CCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
223,STR-458F60594CF32D1C3B3A,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3cccc(F)c3)c3ccccn3)CC2)cc1,7.045757490560675,IC50,biochemical_binding,ChEMBL,2014.0,STR-458F60594CF32D1C3B3A,c1ccc(OCCCN2CCC(C(c3ccccc3)c3ccccn3)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
224,STR-45F69269A2FAE7DAA4C0,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC1=O,6.1771783546968955,IC50,biochemical_binding,ChEMBL,2013.0,STR-45F69269A2FAE7DAA4C0,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CCCCCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
225,STR-460559F541337721ECE0,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(C4=CCCC4)c4ccccc4)CC3)C2)cc1,7.346787486224656,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-460559F541337721ECE0,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(C4=CCCC4)c4ccccc4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
226,STR-46101F1AC5781BDFFC2C,N#Cc1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4c(F)cccc43)CC2)cc1,7.040958607678906,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-46101F1AC5781BDFFC2C,c1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
227,STR-461FB7619E9127A87F14,c1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,5.886056647693163,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-461FB7619E9127A87F14,c1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
228,STR-466A031256A2621A45EE,c1cn(CCCNc2ncnc3sc4c(c23)CCCCC4)cn1,4.268426931636825,IC50,biochemical_binding,ChEMBL;PubChem,2015.0,STR-466A031256A2621A45EE,c1cn(CCCNc2ncnc3sc4c(c23)CCCCC4)cn1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
229,STR-469219CCEE1D20BDAA81,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,8.397940008672037,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-469219CCEE1D20BDAA81,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)c1cc[nH]n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
230,STR-4699291DA7C1B49340A3,CCN(C)C[C@@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.045757490560675,IC50,biochemical_binding,PubChem,2026.0,STR-4699291DA7C1B49340A3,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
231,STR-4710DC80E0B9C6B4C724,COc1ccc(C2CC(=O)C3=C(C2)Nc2ccccc2N(C(C)=O)C3c2cccnc2)cc1,4.142667503568732,IC50,biochemical_binding,ChEMBL;PubChem,2015.0,STR-4710DC80E0B9C6B4C724,O=C1CC(c2ccccc2)CC2=C1C(c1cccnc1)Nc1ccccc1N2,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
232,STR-4719AA5EBF6B16DABB7E,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,5.6777807052660805,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-4719AA5EBF6B16DABB7E,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)c1cn[nH]c1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
233,STR-47846D608185053052FC,N#Cc1ccc(OCCCCN2CC(C3(C4CCCC4)NCCc4ccccc43)C2)cc1,4.441291429466834,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-47846D608185053052FC,c1ccc(OCCCCN2CC(C3(C4CCCC4)NCCc4ccccc43)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
234,STR-478CD9F8B251C1F54424,COCC[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccnc(C)c4)cc3)C2)CC1,4.531652669587842,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-478CD9F8B251C1F54424,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
235,STR-479A1AD4514C662AB87A,CCN(C(=O)c1cc(F)ccc1Oc1nnc(NC)nc1N1CCC2(C1)CN([C@H](CCCN)C(C)C)C2)C(C)C,6.920818753952375,IC50,biochemical_binding,PubChem,2026.0,STR-479A1AD4514C662AB87A,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
236,STR-4866DF3FD3D34FBFE093,CS(=O)(=O)C[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.327902142064282,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-4866DF3FD3D34FBFE093,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
237,STR-489F6A3FCA46D9527C55,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccn(C)c5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,7.958607314841775,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-489F6A3FCA46D9527C55,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1)c1cc[nH]c1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
238,STR-4942B912C9C5FBB61901,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,5.2441251443275085,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-4942B912C9C5FBB61901,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
239,STR-4963BC6466091AE476AA,CN1COCN([C@H]2CCC[C@@H]2C(C#N)(c2ccccc2)C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1=O,7.187086643357144,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-4963BC6466091AE476AA,O=C1NCOCN1C1CCCC1C(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
240,STR-49EE11A98D32940D40F8,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,8.455931955649724,IC50,biochemical_binding,ChEMBL,2021.0,STR-49EE11A98D32940D40F8,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
241,STR-49FE1FCFAE0956BB85D0,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCN(C(=O)CCC2CCCC2)CC1,7.376750709602099,IC50,biochemical_binding,ChEMBL,2018.0,STR-49FE1FCFAE0956BB85D0,O=C(CCC1CCCC1)N1CCN(CCn2ccc3cc(CN4CCC(Nc5ncnc6sccc56)CC4)ccc32)CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
242,STR-4A902F7AC5A334C3F331,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,8.769551078621726,IC50,biochemical_binding,ChEMBL,2021.0,STR-4A902F7AC5A334C3F331,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
243,STR-4ACD6DB0066464DC0230,N#Cc1ccc(OCCCN2CCC(C(O)(c3ccccc3)C3CCC3)CC2)cc1,5.3979400086720375,IC50,biochemical_binding,ChEMBL,2014.0,STR-4ACD6DB0066464DC0230,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCC3)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
244,STR-4B176E4EC0D4BE59BE40,Cc1c(-c2ccccc2)sc2ncnc(N3CCN(c4nccs4)CC3)c12,4.1487416512809245,IC50,biochemical_binding,ChEMBL;PubChem,2015.0,STR-4B176E4EC0D4BE59BE40,c1ccc(-c2cc3c(N4CCN(c5nccs5)CC4)ncnc3s2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
245,STR-4B2666E7A6862E420991,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(OC)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,8.602059991327963,IC50,biochemical_binding,ChEMBL,2021.0,STR-4B2666E7A6862E420991,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
246,STR-4B497AB49DA0E85C14C0,CCc1cc2c(N3CCN(C)CC3)ncnc2s1,3.612741517135725,IC50,biochemical_binding,PubChem,2023.0,STR-4B497AB49DA0E85C14C0,c1nc(N2CCNCC2)c2ccsc2n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
