structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM,scored_menin_endpoint,scored_menin_assay_family,has_observed_primary_herg_record,predicted_herg_blocker_probability,predicted_herg_probability_entropy_bits,herg_max_training_tanimoto,herg_nearest_training_smiles,herg_inside_applicability_domain,predicted_herg_risk
STR-3F81C43E4EB08BB5803F,IC50,biochemical_binding,1,2,1,2,1,0,0,7.823908740944319,7.823908740944319,7.823908740944319,15.0,15.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5746682,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(F)cc4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(F)cc4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(F)cc4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(F)cc4)cc3)C2)CC1,XOGCRWWVODZDSD-AFLWYUAHSA-N,XOGCRWWVODZDSD-AFLWYUAHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9170696778608596,0.41242112465381814,0.2906976640224457,O=C(CN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1,True,high
STR-64726CEBE1C119AD1032,IC50,biochemical_binding,1,2,1,2,1,0,0,7.823908740944319,7.823908740944319,7.823908740944319,15.0,15.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL6042537,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,OZNSRDJOBNUWQA-QKZQDKRESA-N,OZNSRDJOBNUWQA-QKZQDKRESA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8167129217237266,0.6872153900049006,0.2522522509098053,CN1CCN(C(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C(c2ccccc2)C1,True,high
STR-90EE5A397527C889888A,IC50,biochemical_binding,1,1,0,1,1,0,0,7.823908740944319,7.823908740944319,7.823908740944319,15.0,15.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4203695,Menin,2018,=,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCNCC1,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCNCC1,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCNCC1,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCNCC1,MRTDAGRWCGGOBC-UHFFFAOYSA-N,MRTDAGRWCGGOBC-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9341178996206321,0.35036505049988464,0.30841121077537537,O=c1nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n1CC(F)(F)F,True,high
STR-AF889682F3260AB0C490,IC50,biochemical_binding,1,2,1,2,1,0,0,7.823908740944319,7.823908740944319,7.823908740944319,15.0,15.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5837749,Menin,2021,=,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)C(F)(F)F)cc4)C3)CC2)C1,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)C(F)(F)F)cc4)C3)CC2)C1,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)C(F)(F)F)cc4)C3)CC2)C1,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)C(F)(F)F)cc4)C3)CC2)C1,SFOWJWXXSKLQPR-UHFFFAOYSA-N,SFOWJWXXSKLQPR-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9309356133173428,0.36242238559460954,0.2808988690376282,CCN1C(=O)N(c2ccc(C(F)(F)F)cc2)C(=O)C12CCN(CC1CCOCC1)CC2,True,high
STR-FF3501C24AF8F8557BD2,IC50,biochemical_binding,1,2,1,2,1,0,0,7.823908740944319,7.823908740944319,7.823908740944319,15.0,15.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5913912,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)C2)CC1,YYRTZOYRPFJVQM-JWTXWEFBSA-N,YYRTZOYRPFJVQM-JWTXWEFBSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8461505171993936,0.6193903819531937,0.3333333432674408,O=C(O)c1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,True,high
STR-718AB1E455060CA519A1,IC50,biochemical_binding,2,3,1,2,2,0,0,7.809894379144197,7.920818753952375,7.698970004336019,16.0,12.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL4436641,Menin,2019;2021,=,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,ISZGYKMIFCDSET-UHFFFAOYSA-N,ISZGYKMIFCDSET-UHFFFAOYSA-N,standardized,0.2218487496163561,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9553655241611694,0.2631517363403388,0.2777777910232544,O=S(=O)(CC1CC1)NC1CN(c2ccc3c(c2)[C@@H](Cc2ccccc2)[C@@H](N2CCC2)CC3)C1,True,high
STR-972288F8D4D50B5E44FE,IC50,biochemical_binding,2,3,1,2,2,0,0,7.796729909783022,7.823908740944319,7.769551078621726,16.0,15.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL4476073,Menin,2019;2021,=,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,NIMLAJOQSRTWMK-UHFFFAOYSA-N,NIMLAJOQSRTWMK-UHFFFAOYSA-N,standardized,0.0543576623225927,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9565163952673916,0.25804249876133256,0.25581395626068115,Oc1cccc2c1CNC(CN1CCC3(CCc4ccccc43)CC1)C2,True,high
STR-07E4D9678C4B52D2093A,IC50,biochemical_binding,1,2,1,2,1,0,0,7.795880017344075,7.795880017344075,7.795880017344075,16.0,16.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5891635,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3Cl)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3Cl)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3Cl)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3Cl)C2)CC1,LXYYNMMNGAQDRJ-WIIQMBFNSA-N,LXYYNMMNGAQDRJ-WIIQMBFNSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9176870087073207,0.41027717889637816,0.3020833432674408,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,True,high
STR-73C51163FC18BDBC72DE,IC50,biochemical_binding,1,2,1,2,1,0,0,7.795880017344075,7.795880017344075,7.795880017344075,16.0,16.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5790769,Menin,2021,=,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccnc(C(F)(F)F)c5)cc4)C3)CC2)C1,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccnc(C(F)(F)F)c5)cc4)C3)CC2)C1,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccnc(C(F)(F)F)c5)cc4)C3)CC2)C1,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccnc(C(F)(F)F)c5)cc4)C3)CC2)C1,RKRWOWLAPWCTTQ-UHFFFAOYSA-N,RKRWOWLAPWCTTQ-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9228430461409021,0.3920814485100836,0.26530611515045166,CCN1C(=O)N(c2ccc(C(F)(F)F)cc2)C(=O)C12CCN(CC1CCOCC1)CC2,True,high
STR-8A96AEE3549DB26F33DD,IC50,biochemical_binding,1,2,1,2,1,0,0,7.795880017344075,7.795880017344075,7.795880017344075,16.0,16.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5918038,Menin,2021,=,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,KXPSUXIZTPMMPF-XPZBDPFPSA-N,KXPSUXIZTPMMPF-XPZBDPFPSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9002543250104922,0.4681888835707448,0.3396226465702057,CCn1nc(Cc2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,True,high
STR-E0F070490CE8D61ABB41,IC50,biochemical_binding,1,2,1,2,1,0,0,7.795880017344075,7.795880017344075,7.795880017344075,16.0,16.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5864891,Menin,2021,=,CCc1cc(S(=O)(=O)c2ccc(N3CC(CN4CCC(C5(C6CCCC6)CN(CC)Cc6ccccc65)CC4)C3)cc2)ccn1,CCc1cc(S(=O)(=O)c2ccc(N3CC(CN4CCC(C5(C6CCCC6)CN(CC)Cc6ccccc65)CC4)C3)cc2)ccn1,CCc1cc(S(=O)(=O)c2ccc(N3CC(CN4CCC(C5(C6CCCC6)CN(CC)Cc6ccccc65)CC4)C3)cc2)ccn1,CCc1cc(S(=O)(=O)c2ccc(N3CC(CN4CCC(C5(C6CCCC6)CN(CC)Cc6ccccc65)CC4)C3)cc2)ccn1,LKAVMIMTRUVZSB-UHFFFAOYSA-N,LKAVMIMTRUVZSB-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9209194100684096,0.3989312778544706,0.27000001072883606,CCOC(=O)N1CCC(CN2CCC3(CC2)CN(S(C)(=O)=O)c2ncccc23)CC1,True,high
STR-2E8A075F614E722CE8DF,IC50,biochemical_binding,1,2,1,2,1,0,0,7.769551078621726,7.769551078621726,7.769551078621726,17.0,17.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5942437,Menin,2021,=,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccnc(C)c4)cc3)C2)CC1,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccnc(C)c4)cc3)C2)CC1,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccnc(C)c4)cc3)C2)CC1,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccnc(C)c4)cc3)C2)CC1,OIMINFWBWXHPIT-CLDIWPSMSA-N,OIMINFWBWXHPIT-CLDIWPSMSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8877071782399857,0.506793299089155,0.27000001072883606,O=C(O)COc1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,True,high
STR-94C191645BE5B0A1978A,IC50,biochemical_binding,1,2,1,2,1,0,0,7.744727494896693,7.744727494896693,7.744727494896693,18.0,18.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL6045605,Menin,2021,=,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(=O)C1CC1,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(=O)C1CC1,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(=O)C1CC1,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(=O)C1CC1,QSXVPAMGQSDCKK-FWBANIIHSA-N,QSXVPAMGQSDCKK-FWBANIIHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8902238615732633,0.49924035462524374,0.2631579041481018,O=C(O)c1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,True,high
STR-9AEB913932F7D1386949,IC50,biochemical_binding,1,1,0,1,1,0,0,7.744727494896693,7.744727494896693,7.744727494896693,18.0,18.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4203028,Menin,2018,=,CC(=O)N1CCN(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,CC(=O)N1CCN(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,CC(=O)N1CCN(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,CC(=O)N1CCN(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,DRZKTLWCGNUXSJ-UHFFFAOYSA-N,DRZKTLWCGNUXSJ-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9204230141598572,0.4006869169860655,0.31192660331726074,O=c1nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n1CC(F)(F)F,True,high
STR-E971954B90C3DF1122E8,IC50,biochemical_binding,1,2,1,2,1,0,0,7.744727494896693,7.744727494896693,7.744727494896693,18.0,18.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5983923,Menin,2021,=,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,DUJVKXCQENCSHD-KOPQTXDBSA-N,DUJVKXCQENCSHD-KOPQTXDBSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9028464751366738,0.4599069844582657,0.3086419701576233,O=C(CN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1,True,high
STR-904EC5EDA40AA8AB23C1,IC50,biochemical_binding,1,1,0,1,1,0,0,7.732828271596986,7.732828271596986,7.732828271596986,18.5,18.5,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL2314819,Menin,2013,=,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,ZOOBCIOVQOQBKG-XDIGFQIYSA-N,ZOOBCIOVQOQBKG-XDIGFQIYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.7639288166632965,0.7884455206295466,0.23589743673801422,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N3CCC[C@H]3C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2,False,high
STR-DAA31E2085C9B01F8A70,IC50,biochemical_binding,1,2,1,2,1,0,0,7.721246399047171,7.721246399047171,7.721246399047171,19.0,19.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5939584,Menin,2021,=,CN1Cc2cccc(F)c2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(C#N)cc4)C3)CC2)C1,CN1Cc2cccc(F)c2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(C#N)cc4)C3)CC2)C1,CN1Cc2cccc(F)c2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(C#N)cc4)C3)CC2)C1,CN1Cc2cccc(F)c2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(C#N)cc4)C3)CC2)C1,FZALIIIMFVLAJA-UHFFFAOYSA-N,FZALIIIMFVLAJA-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.944173374293663,0.31065040966935487,0.31168830394744873,N#Cc1ccc(N2CCC3(CCN(CCc4ccccc4)C3)C2)cc1,True,high
STR-06E53FF33324D9B1A44A,IC50,biochemical_binding,1,2,1,2,1,0,0,7.698970004336019,7.698970004336019,7.698970004336019,20.0,20.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5917864,Menin,2021,=,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CSKBZNRLMHBUOA-SRBHEWTHSA-N,CSKBZNRLMHBUOA-SRBHEWTHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9245727188592189,0.3858583257030657,0.4444444477558136,OC(c1ccccc1)(c1ccccc1)C1CCN(CCCOc2ccc(-c3ccccc3)cc2)CC1,True,high
STR-514E377E1ED7B27533EB,IC50,biochemical_binding,1,1,0,1,1,0,0,7.698970004336019,7.698970004336019,7.698970004336019,20.0,20.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4172458,Menin,2018,=,CC(C)(C#N)c1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,CC(C)(C#N)c1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,CC(C)(C#N)c1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,CC(C)(C#N)c1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,MKNCQBLFOVIHEN-UHFFFAOYSA-N,MKNCQBLFOVIHEN-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9605294302846895,0.23985948327496578,0.3076923191547394,CC(O)(c1ccc(CN2CCC3(CC2)OCc2cc(F)ncc23)cc1)c1ccc(F)c(F)c1,True,high
STR-76F421993337A53D2B7F,IC50,biochemical_binding,1,1,0,1,1,0,0,7.698970004336019,7.698970004336019,7.698970004336019,20.0,20.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4172162,Menin,2018,=,N#CCc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,N#CCc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,N#CCc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,N#CCc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,MZDOVPQVPVQMBY-UHFFFAOYSA-N,MZDOVPQVPVQMBY-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9578323034086038,0.252144215134619,0.29113924503326416,N#Cc1ccc(N2CCC3(CCN(CCc4ccccc4)C3)C2)cc1,True,high
