mean_predicted_probability,observed_positive_fraction
0.45515855449516995,0.5028901734104047
0.7799309062501483,0.7325581395348837
0.8800283856875399,0.8430232558139535
0.91337114599983,0.872093023255814
0.9318547460838171,0.9534883720930233
0.9447205409127426,0.9534883720930233
0.9552662886050147,0.9767441860465116
0.9623820286469165,0.9767441860465116
0.9676623195387044,0.9941860465116279
0.9727935016036905,0.9941860465116279
