table,code,severity,scope,message,row_number,column,identifier,value,context
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2429,assay_description,2924233,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2430,assay_description,2924235,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2431,assay_description,2925539,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2432,assay_description,2927589,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2437,assay_description,2935468,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2438,assay_description,2935470,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2439,assay_description,2935472,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2440,assay_description,2935478,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2441,assay_description,2936180,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2442,assay_description,2936181,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2520,assay_description,3001940,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2521,assay_description,3001941,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2522,assay_description,3004963,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2525,assay_description,3009819,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2526,assay_description,3009909,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2527,assay_description,3012136,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2528,assay_description,3012137,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2529,assay_description,3012141,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2543,assay_description,3013201,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2544,assay_description,3013202,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2545,assay_description,3013203,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2546,assay_description,3013204,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2547,assay_description,3013205,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2548,assay_description,3013206,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2549,assay_description,3013208,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2550,assay_description,3015180,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2551,assay_description,3015181,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2552,assay_description,3016201,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2553,assay_description,3016202,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2554,assay_description,3016203,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2556,assay_description,3017283,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2569,assay_description,3076734,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2570,assay_description,3081174,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2571,assay_description,3081300,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2572,assay_description,3081301,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2573,assay_description,3081302,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2577,assay_description,3092413,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2578,assay_description,3092414,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2579,assay_description,3092415,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2580,assay_description,3092416,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2581,assay_description,3092417,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2582,assay_description,3092418,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2583,assay_description,3092419,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2584,assay_description,3092420,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2585,assay_description,3094580,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2586,assay_description,3094581,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2587,assay_description,3095094,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2607,assay_description,3099084,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2608,assay_description,3099085,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2609,assay_description,3099086,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2610,assay_description,3101405,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2611,assay_description,3101412,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2612,assay_description,3106892,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2613,assay_description,3106900,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2614,assay_description,3106906,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2625,assay_description,3190960,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2626,assay_description,3190965,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2627,assay_description,3190970,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2729,assay_description,3193305,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2736,assay_description,3206078,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2737,assay_description,3206083,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2738,assay_description,3206088,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2739,assay_description,3206093,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2740,assay_description,3206098,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2741,assay_description,3206103,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2746,assay_description,3220972,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2747,assay_description,3220973,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2748,assay_description,3225317,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2749,assay_description,3225319,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2750,assay_description,3227319,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2751,assay_description,3227320,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2752,assay_description,3227321,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2753,assay_description,3227322,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2754,assay_description,3227323,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2755,assay_description,3227324,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2756,assay_description,3227325,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2757,assay_description,3227326,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2758,assay_description,3227327,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2759,assay_description,3227328,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2760,assay_description,3227330,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2761,assay_description,3227331,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2762,assay_description,3227332,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2763,assay_description,3227334,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2764,assay_description,3227335,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2765,assay_description,3227338,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2766,assay_description,3227339,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2767,assay_description,3227341,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2768,assay_description,3230506,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2775,assay_description,3242252,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2778,assay_description,3245096,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2779,assay_description,3245097,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2780,assay_description,3245098,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2781,assay_description,3245099,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2782,assay_description,3245100,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2783,assay_description,3245101,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2784,assay_description,3245102,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2785,assay_description,3245103,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2786,assay_description,3245104,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2787,assay_description,3245105,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2788,assay_description,3245106,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2789,assay_description,3245107,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2790,assay_description,3245108,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2791,assay_description,3245109,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2792,assay_description,3245110,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2793,assay_description,3245111,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2794,assay_description,3245112,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2795,assay_description,3245113,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2796,assay_description,3245114,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2797,assay_description,3245115,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2798,assay_description,3246119,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2799,assay_description,3246123,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2800,assay_description,3246124,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2801,assay_description,3246125,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2813,assay_description,3246161,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2814,assay_description,3246162,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2815,assay_description,3246163,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2816,assay_description,3246164,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2817,assay_description,3246165,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2818,assay_description,3246167,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2827,assay_description,3246208,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2828,assay_description,3246209,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2829,assay_description,3246210,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2830,assay_description,3246211,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2831,assay_description,3246212,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2832,assay_description,3246214,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2833,assay_description,3246215,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2842,assay_description,3246248,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2860,assay_description,3248549,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2861,assay_description,3248550,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2862,assay_description,3248551,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2863,assay_description,3248552,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2864,assay_description,3248553,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2865,assay_description,3248554,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2866,assay_description,3248555,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2867,assay_description,3248556,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2868,assay_description,3248557,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2869,assay_description,3248558,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2874,assay_description,3249654,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2875,assay_description,3249655,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2876,assay_description,3249656,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2877,assay_description,3249657,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2878,assay_description,3249658,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2879,assay_description,3249659,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2880,assay_description,3249660,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2881,assay_description,3249661,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2882,assay_description,3249662,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2883,assay_description,3249663,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2884,assay_description,3249664,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2885,assay_description,3249665,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2886,assay_description,3249666,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2887,assay_description,3249667,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2895,assay_description,3249710,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2896,assay_description,3249711,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2897,assay_description,3249712,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2898,assay_description,3249713,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2899,assay_description,3249714,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2915,assay_description,3251661,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2916,assay_description,3253043,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2917,assay_description,3253044,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2918,assay_description,3253045,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2919,assay_description,3253046,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2920,assay_description,3253047,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2921,assay_description,3253048,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2922,assay_description,3253049,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2923,assay_description,3253050,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2924,assay_description,3253051,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2925,assay_description,3253052,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2926,assay_description,3253053,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2927,assay_description,3253946,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2990,assay_description,3292495,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2991,assay_description,3292496,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,2992,assay_description,3292497,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3002,assay_description,3293666,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3003,assay_description,3293668,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3036,assay_description,3298677,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3037,assay_description,3298678,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3038,assay_description,3298679,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3039,assay_description,3298680,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3040,assay_description,3298681,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3041,assay_description,3302036,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3042,assay_description,3302037,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3043,assay_description,3302543,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3044,assay_description,3302544,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3045,assay_description,3302545,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3046,assay_description,3302546,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3047,assay_description,3302547,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3048,assay_description,3302548,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3049,assay_description,3302549,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3050,assay_description,3302550,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3051,assay_description,3302551,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3052,assay_description,3302552,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3053,assay_description,3302553,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3054,assay_description,3302554,,"{""conflicting_columns"":[""assay_type""]}"
herg,assay_metadata_conflict,warning,row,The same assay description maps to conflicting metadata.,3055,assay_description,3302555,,"{""conflicting_columns"":[""assay_type""]}"
