table,code,severity,scope,message,row_number,column,identifier,value,context
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7950,endpoint,720710:1226,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7951,endpoint,720710:1227,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7952,endpoint,720710:1228,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7953,endpoint,720710:1229,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7954,endpoint,720710:1230,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7955,endpoint,720710:1231,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7956,endpoint,720710:1232,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7957,endpoint,720710:1233,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7958,endpoint,720710:1234,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7959,endpoint,720710:1235,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7960,endpoint,720710:1236,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7961,endpoint,720710:1237,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7962,endpoint,720710:1238,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7963,endpoint,720710:1239,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7964,endpoint,720710:1240,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7965,endpoint,720710:1241,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7966,endpoint,720710:1242,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7967,endpoint,720710:1243,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7968,endpoint,720710:1244,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7969,endpoint,720710:1245,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7970,endpoint,720710:1246,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7971,endpoint,720710:1247,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7972,endpoint,720710:1248,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7973,endpoint,720710:1249,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7974,endpoint,720710:1250,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7975,endpoint,720710:1251,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7976,endpoint,720710:1252,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7977,endpoint,720710:1253,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7978,endpoint,720710:1254,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7979,endpoint,720710:1255,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7980,endpoint,720710:1256,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7981,endpoint,720710:1257,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7982,endpoint,720710:1258,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7983,endpoint,720710:1259,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7984,endpoint,720710:1260,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7985,endpoint,720710:1261,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7986,endpoint,720710:1262,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7987,endpoint,720710:1263,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7988,endpoint,720710:1264,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7989,endpoint,720710:1265,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7990,endpoint,720710:1266,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7991,endpoint,720710:1267,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7992,endpoint,720710:1268,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7993,endpoint,720710:1269,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7994,endpoint,720710:1270,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7995,endpoint,720710:1271,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7996,endpoint,720710:1272,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7997,endpoint,720710:1273,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7998,endpoint,720710:1274,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,7999,endpoint,720710:1275,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8000,endpoint,720710:1276,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8001,endpoint,720710:1277,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8002,endpoint,720710:1278,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8003,endpoint,720710:1279,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8004,endpoint,720710:1280,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8005,endpoint,720710:1281,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8006,endpoint,720710:1282,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8007,endpoint,720710:1283,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8008,endpoint,720710:1284,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8009,endpoint,720710:1285,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8010,endpoint,720710:1286,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8011,endpoint,720710:1287,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8012,endpoint,720710:1288,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8013,endpoint,720710:1289,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8014,endpoint,720710:1290,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8015,endpoint,720710:1291,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8016,endpoint,720710:1292,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8017,endpoint,720710:1293,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8018,endpoint,720710:1294,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8019,endpoint,720710:1295,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8020,endpoint,720710:1296,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8021,endpoint,720710:1297,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8022,endpoint,720710:1298,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8023,endpoint,720710:1299,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8024,endpoint,720710:1300,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8025,endpoint,720710:1301,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8026,endpoint,720710:1302,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8027,endpoint,720710:1303,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8028,endpoint,720710:1304,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8029,endpoint,720710:1305,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8030,endpoint,720710:1306,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8031,endpoint,720710:1307,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8032,endpoint,720710:1308,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8033,endpoint,720710:1309,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8034,endpoint,720710:1310,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8035,endpoint,720710:1311,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8036,endpoint,720710:1312,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8037,endpoint,720710:1313,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8038,endpoint,720710:1314,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8039,endpoint,720710:1315,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8040,endpoint,720710:1316,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8041,endpoint,720710:1317,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8042,endpoint,720710:1318,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8043,endpoint,720710:1319,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8044,endpoint,720710:1320,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8045,endpoint,720710:1321,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8046,endpoint,720710:1322,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8047,endpoint,720710:1323,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8048,endpoint,720710:1324,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8049,endpoint,720710:1325,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8050,endpoint,720710:1326,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8051,endpoint,720710:1327,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8052,endpoint,720710:1328,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8053,endpoint,720710:1329,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8054,endpoint,720710:1330,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8055,endpoint,720710:1331,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8056,endpoint,720710:1332,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8057,endpoint,720710:1333,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8058,endpoint,720710:1334,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8059,endpoint,720710:1335,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8060,endpoint,720710:1336,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8061,endpoint,720710:1337,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8062,endpoint,720710:1338,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8063,endpoint,720710:1339,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8064,endpoint,720710:1340,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8065,endpoint,720710:1341,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8066,endpoint,720710:1342,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8067,endpoint,720710:1343,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8068,endpoint,720710:1344,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8069,endpoint,720710:1345,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8070,endpoint,720710:1346,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8071,endpoint,720710:1347,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8072,endpoint,720710:1348,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8073,endpoint,720710:1349,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8074,endpoint,720710:1350,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8075,endpoint,720710:1351,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8076,endpoint,720710:1352,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8077,endpoint,720710:1353,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8078,endpoint,720710:1354,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8079,endpoint,720710:1355,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8080,endpoint,720710:1356,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8081,endpoint,720710:1357,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8082,endpoint,720710:1358,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8083,endpoint,720710:1359,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8084,endpoint,720710:1360,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8085,endpoint,720710:1361,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8086,endpoint,720710:1362,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8087,endpoint,720710:1363,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8088,endpoint,720710:1364,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8089,endpoint,720710:1365,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8090,endpoint,720710:1366,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8091,endpoint,720710:1367,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8092,endpoint,720710:1368,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8093,endpoint,720710:1369,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8094,endpoint,720710:1370,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8095,endpoint,720710:1371,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8096,endpoint,720710:1372,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8097,endpoint,720710:1373,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8098,endpoint,720710:1374,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8099,endpoint,720710:1375,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8100,endpoint,720710:1376,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8101,endpoint,720710:1377,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8102,endpoint,720710:1378,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8103,endpoint,720710:1379,,{}
menin,missing_required_value,error,row,Required value in 'endpoint' is missing.,8104,endpoint,720710:1380,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,131,smiles,17674909,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,139,smiles,17674917,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6725,smiles,720710:1,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6726,smiles,720710:2,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6727,smiles,720710:3,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6728,smiles,720710:4,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6729,smiles,720710:5,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6730,smiles,720710:6,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6731,smiles,720710:7,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6732,smiles,720710:8,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6733,smiles,720710:9,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6734,smiles,720710:10,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6735,smiles,720710:11,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6736,smiles,720710:12,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6737,smiles,720710:13,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6738,smiles,720710:14,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6739,smiles,720710:15,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6740,smiles,720710:16,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6741,smiles,720710:17,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6742,smiles,720710:18,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6743,smiles,720710:19,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6744,smiles,720710:20,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6745,smiles,720710:21,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6746,smiles,720710:22,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6747,smiles,720710:23,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6748,smiles,720710:24,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6749,smiles,720710:25,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6750,smiles,720710:26,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6751,smiles,720710:27,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6752,smiles,720710:28,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6753,smiles,720710:29,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6754,smiles,720710:30,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6755,smiles,720710:31,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6756,smiles,720710:32,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6757,smiles,720710:33,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6758,smiles,720710:34,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6759,smiles,720710:35,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6760,smiles,720710:36,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6761,smiles,720710:37,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6762,smiles,720710:38,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6763,smiles,720710:39,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6764,smiles,720710:40,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6765,smiles,720710:41,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6766,smiles,720710:42,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6767,smiles,720710:43,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6768,smiles,720710:44,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6769,smiles,720710:45,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6770,smiles,720710:46,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6771,smiles,720710:47,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6772,smiles,720710:48,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6773,smiles,720710:49,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6774,smiles,720710:50,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6775,smiles,720710:51,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6776,smiles,720710:52,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6777,smiles,720710:53,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6778,smiles,720710:54,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6779,smiles,720710:55,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6780,smiles,720710:56,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6781,smiles,720710:57,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6782,smiles,720710:58,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6783,smiles,720710:59,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6784,smiles,720710:60,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6785,smiles,720710:61,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6786,smiles,720710:62,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6787,smiles,720710:63,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6788,smiles,720710:64,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6789,smiles,720710:65,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6790,smiles,720710:66,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6791,smiles,720710:67,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6792,smiles,720710:68,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6793,smiles,720710:69,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6794,smiles,720710:70,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6795,smiles,720710:71,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6796,smiles,720710:72,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6797,smiles,720710:73,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6798,smiles,720710:74,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6799,smiles,720710:75,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6800,smiles,720710:76,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6801,smiles,720710:77,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6802,smiles,720710:78,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6803,smiles,720710:79,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6804,smiles,720710:80,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6805,smiles,720710:81,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6806,smiles,720710:82,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6807,smiles,720710:83,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6808,smiles,720710:84,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6809,smiles,720710:85,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6810,smiles,720710:86,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6811,smiles,720710:87,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6812,smiles,720710:88,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6813,smiles,720710:89,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6814,smiles,720710:90,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6815,smiles,720710:91,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6816,smiles,720710:92,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6817,smiles,720710:93,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6818,smiles,720710:94,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6819,smiles,720710:95,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6820,smiles,720710:96,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6821,smiles,720710:97,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6822,smiles,720710:98,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6823,smiles,720710:99,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6824,smiles,720710:100,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6825,smiles,720710:101,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6826,smiles,720710:102,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6827,smiles,720710:103,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6828,smiles,720710:104,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6829,smiles,720710:105,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6830,smiles,720710:106,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6831,smiles,720710:107,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6832,smiles,720710:108,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6833,smiles,720710:109,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6834,smiles,720710:110,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6835,smiles,720710:111,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6836,smiles,720710:112,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6837,smiles,720710:113,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6838,smiles,720710:114,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6839,smiles,720710:115,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6840,smiles,720710:116,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6841,smiles,720710:117,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6842,smiles,720710:118,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6843,smiles,720710:119,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6844,smiles,720710:120,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6845,smiles,720710:121,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6846,smiles,720710:122,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6847,smiles,720710:123,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6848,smiles,720710:124,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6849,smiles,720710:125,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6850,smiles,720710:126,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6851,smiles,720710:127,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6852,smiles,720710:128,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6853,smiles,720710:129,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6854,smiles,720710:130,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6855,smiles,720710:131,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6856,smiles,720710:132,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6857,smiles,720710:133,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6858,smiles,720710:134,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6859,smiles,720710:135,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6860,smiles,720710:136,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6861,smiles,720710:137,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6862,smiles,720710:138,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6863,smiles,720710:139,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6864,smiles,720710:140,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6865,smiles,720710:141,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6866,smiles,720710:142,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6867,smiles,720710:143,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6868,smiles,720710:144,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6869,smiles,720710:145,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6870,smiles,720710:146,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6871,smiles,720710:147,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6872,smiles,720710:148,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6873,smiles,720710:149,,{}
menin,missing_structure,error,row,No molecular structure is available for this observation.,6874,smiles,720710:150,,{}
