structure_id,smiles,sources,endpoints,assay_families,document_year,observed_p_activity_median,predicted_p_activity_median,residual_observed_minus_predicted,absolute_error,prediction_interval_lower_0.90,prediction_interval_upper_0.90,max_training_tanimoto,nearest_training_smiles,inside_applicability_domain,_inside_domain
STR-C3AB20114EC3D149B3FF,CC(=O)N[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5cnn(C)c5)cc4)C3)CC2)CNCc2ccccc21,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,6.607303046740334,7.721389205857149,-1.1140861591168152,1.1140861591168152,6.233928291653439,9.20885012006086,0.7176470756530762,CC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,True,True
STR-4DD88D5839EF83BB667C,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,ChEMBL,IC50,biochemical_binding,2018.0,8.397940008672037,7.287702282427185,1.1102377262448524,1.1102377262448524,5.800241368223475,8.775163196630896,0.7761194109916687,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5cc(CC(F)(F)F)sc45)C3)C2)cc1,True,True
STR-87B669664B96EE395F24,CC(C)c1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,ChEMBL,IC50,biochemical_binding,2015.0,6.187086643357144,5.089594101012716,1.097492542344428,1.097492542344428,3.602133186809006,6.577055015216427,0.936170220375061,CC(C)c1cc2c(N3CCCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,True,True
STR-6CA56A9373037E1AABA1,CC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,5.6020599913279625,6.673304194250149,-1.0712442029221867,1.0712442029221867,5.185843280046439,8.160765108453859,0.7941176295280457,CC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,True,True
STR-40B1021373C595DF25D7,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C(F)(F)F)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,8.154901959985743,7.083767848442359,1.071134111543384,1.071134111543384,5.596306934238648,8.571228762646069,0.8591549396514893,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)C2)CC1,True,True
STR-9125B3088394B1E7CAA4,CS(=O)(=O)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)C(=O)N(Cc5ccccc5)Cc5ccccc54)CC3)C2)cc1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,5.568636235841012,6.632943286613057,-1.064307050772045,1.064307050772045,5.145482372409346,8.120404200816768,0.6571428775787354,CN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(C)(=O)=O)cc4)C3)CC2)C1,True,True
STR-A5490A895830A71903B2,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(C(=O)OC)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,ChEMBL,IC50,biochemical_binding,2021.0,7.372634143407267,8.431902136024403,-1.0592679926171362,1.0592679926171362,6.944441221820693,9.919363050228114,0.7804877758026123,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,True,True
STR-D3545E8919D6A24E9EFC,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,5.920818753952375,6.976240422136998,-1.0554216681846231,1.0554216681846231,5.4887795079332875,8.463701336340709,0.8513513803482056,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-025D3FCF7FCF0D4F8D78,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C(C)(C)C)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,6.110138278741811,7.147586911605597,-1.0374486328637855,1.0374486328637855,5.660125997401886,8.635047825809307,0.8235294222831726,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-DFFE7919620276588DCE,CC(=O)N1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,PubChem,IC50,biochemical_binding,2023.0,3.9531148091622903,4.978869783225934,-1.025754974063644,1.025754974063644,3.491408869022224,6.466330697429645,0.75,CC(=O)N1CCCC(C(C#N)(c2ccccc2)C2CCN(CCCOc3ccc(C#N)cc3)CC2)C1,True,True
STR-751B5DB988139837BDDA,CCc1cc2c(NCC3CCN(Cc4cccc(C)c4)CC3)ncnc2s1,ChEMBL,IC50,biochemical_binding,2015.0,4.3979400086720375,5.41429076626501,-1.0163507575929724,1.0163507575929724,3.9268298520612994,6.9017516804687205,0.6349206566810608,CCc1cc2c(NC3CCN(Cc4ccccc4)CC3)ncnc2s1,False,False
STR-458F60594CF32D1C3B3A,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3cccc(F)c3)c3ccccn3)CC2)cc1,ChEMBL,IC50,biochemical_binding,2014.0,7.045757490560675,6.030366368758957,1.0153911218017182,1.0153911218017182,4.542905454555246,7.517827282962667,0.7460317611694336,N#Cc1ccc(OCCCN2CCC(C(O)(c3cccc(F)c3)C3CCCC3)CC2)cc1,True,True
STR-AD35C124559ACD44BE3E,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C(F)(F)F)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,8.096910013008056,7.083767848442359,1.0131421645656973,1.0131421645656973,5.596306934238648,8.571228762646069,0.8591549396514893,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)C2)CC1,True,True
STR-52D01EFC583EB20C9B2A,N#Cc1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4sccc43)CC2)cc1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.229147988357855,6.21739004474038,1.011757943617475,1.011757943617475,4.72992913053667,7.704850958944091,0.75,N#Cc1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,True,True
STR-EB3EDBE36DF9F6873496,NS(=O)(=O)c1ccc(OCCCN2CCC(C(O)(c3ccccn3)C3CCCC3)CC2)cc1,ChEMBL,IC50,biochemical_binding,2014.0,6.943095148663527,5.940029972533399,1.0030651761301286,1.0030651761301286,4.452569058329688,7.427490886737109,0.5806451439857483,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3ccccc3)C3CCCC3)CC2)cc1,False,False
STR-24E8A686F24A9B2B9CC8,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)COCc5ccccc54)CC3)C2)cc1)C1CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,6.517126416391246,7.491503373300228,-0.9743769569089816,0.9743769569089816,6.004042459096517,8.978964287503938,0.7230769395828247,CN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)C1,True,True
STR-C7F0E76CC5EC752D86FB,CCC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL,IC50,biochemical_binding,2019.0,7.481486060122112,6.518176013670734,0.9633100464513776,0.9633100464513776,5.030715099467024,8.005636927874445,0.7808219194412231,CCC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,True,True
STR-4C19F00ABA775539C82E,N#Cc1ccc(OCCCN2CCC(C3(c4ccccc4)NCCc4ccccc43)CC2)cc1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,4.448550002027125,5.408121962944268,-0.9595719609171428,0.9595719609171428,3.9206610487405578,6.895582877147978,0.7301587462425232,C=CCC1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)NCCc2ccccc21,True,True
STR-69B6B26B9F45D1509A0C,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccccc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,5.619788758288394,6.570951849135236,-0.9511630908468424,0.9511630908468424,5.083490934931525,8.058412763338946,0.8461538553237915,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-13602A865FEABB9329F4,CCO[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL,IC50,biochemical_binding,2019.0,5.267606240177031,6.201213437741894,-0.9336071975648634,0.9336071975648634,4.713752523538184,7.688674351945605,0.7323943376541138,CCO[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,True,True
STR-EFC43EF5227E2B3C49F1,CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC1=O,ChEMBL,IC50,biochemical_binding,2013.0,4.97061622231479,5.894799174311491,-0.9241829519967012,0.9241829519967012,4.407338260107781,7.382260088515202,0.7922077775001526,N=C(N)NCCC[C@@H]1NC(=O)C2(CC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,True,True
STR-23383202A04EDA946CD9,CC1(C)CN=C(N2CCN(c3ncnc4sc(C(F)(F)C(F)(F)F)cc34)CC2)S1,ChEMBL,IC50,biochemical_binding,2015.0,6.17134010346468,5.277651075536004,0.8936890279286764,0.8936890279286764,3.7901901613322937,6.765111989739714,0.6666666865348816,CC(C)c1cc2c(N3CCCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,True,True
STR-7A2E8FB7325B12C5539B,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C(F)(F)F)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,6.2958494831602,7.1888549953479925,-0.8930055121877922,0.8930055121877922,5.701394081144282,8.676315909551704,0.800000011920929,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-73FF471D050BDA8F68BB,CCc1cc2c(N3CCN(c4ncccn4)CC3)ncnc2s1,PubChem,IC50,biochemical_binding,2023.0,3.6020599913279625,4.484817871980404,-0.8827578806524414,0.8827578806524414,2.9973569577766934,5.9722787861841145,0.739130437374115,CCc1cc2c(N3CCN(c4ccccn4)CC3)ncnc2s1,True,True
STR-291A8BDD78332CB7AA65,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,ChEMBL,IC50,biochemical_binding,2013.0,7.602059991327963,6.719341463261263,0.8827185280667003,0.8827185280667003,5.231880549057553,8.206802377464975,1.0,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,True,True
STR-C555A82898E9FBE8534F,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC1=O,ChEMBL,IC50,biochemical_binding,2013.0,5.1904402853647325,6.071841783264567,-0.8814014978998346,0.8814014978998346,4.5843808690608565,7.559302697468277,0.6913580298423767,N=C(N)NCCC[C@@H]1NC(=O)C2(CC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,True,True
STR-072FE59E687806FA7B3E,CCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,ChEMBL,IC50,biochemical_binding,2015.0,5.920818753952375,5.047923839992223,0.8728949139601516,0.8728949139601516,3.5604629257885128,6.535384754195934,0.9375,CCc1cc2c(N3CCCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,True,True
STR-94607F80C78D17F7F58B,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1cccc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.920818753952375,7.049982946964027,0.8708358069883477,0.8708358069883477,5.562522032760317,8.537443861167738,0.8970588445663452,CNC(=O)O[C@@H]1CCC[C@H]1C(CN1CCCC1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-38D78133670C2C6A5AEA,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(C(F)(F)F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,5.79317412396815,6.649710601935698,-0.8565364779675484,0.8565364779675484,5.162249687731988,8.137171516139409,0.7088607549667358,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-64726CEBE1C119AD1032,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.823908740944319,6.976240422136998,0.8476683188073206,0.8476683188073206,5.4887795079332875,8.463701336340709,0.8513513803482056,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-0B18427EF6CEB8CC075B,C#CC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,8.397940008672037,7.552802525578657,0.8451374830933807,0.8451374830933807,6.065341611374946,9.040263439782368,0.6746987700462341,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,True,True
STR-C6579F1285FA63B28E81,N#Cc1ccc(OCCCN2CCC([C@](O)(c3ccccn3)C3CCCC3)CC2)cc1,ChEMBL,IC50,biochemical_binding,2014.0,6.709965388637482,5.874383073766714,0.8355823148707673,0.8355823148707673,4.386922159563004,7.361843987970425,0.7777777910232544,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3ccccc3)C3CCCC3)CC2)cc1,True,True
STR-6B28BBE0B01A6E185ED9,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.136677139879544,6.321532079638057,0.8151450602414867,0.8151450602414867,4.834071165434347,7.808992993841768,0.8676470518112183,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,True,True
STR-B56EF6AC340F28C175E6,CNC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL,IC50,biochemical_binding,2019.0,7.958607314841775,7.1453618898083775,0.8132454250333971,0.8132454250333971,5.657900975604667,8.632822804012088,0.8358209133148193,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-35F6D1EC02194FC314E7,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc([N+](=O)[O-])cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.886056647693163,7.083074282533865,0.8029823651592984,0.8029823651592984,5.595613368330154,8.570535196737575,0.8142856955528259,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-E6C9DB27889E0D91BF2B,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL,IC50,biochemical_binding,2019.0,7.537602002101044,6.739758743001897,0.7978432590991478,0.7978432590991478,5.252297828798186,8.227219657205607,0.8115941882133484,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-21AE2CAF6E5125C8BCF4,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.537602002101044,6.739758743001897,0.7978432590991478,0.7978432590991478,5.252297828798186,8.227219657205607,0.8115941882133484,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-9C8A9525F1FABB5C1327,Cn1cc(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(CN5CCCC5)(C5=CCCC5)c5ccccc5)CC4)C3)cc2)cn1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,7.494850021680094,6.700182434668082,0.7946675870120119,0.7946675870120119,5.212721520464371,8.187643348871791,0.8208954930305481,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(C4=CCCC4)c4ccccc4)CC3)C2)cc1,True,True
STR-334A6D2F1631C6ED2448,CCc1cc2c(N3CCN(c4nnc(C(F)(F)F)s4)CC3)ncnc2s1,ChEMBL,IC50,biochemical_binding,2015.0,5.958607314841775,5.187012473910608,0.7715948409311668,0.7715948409311668,3.6995515597068978,6.674473388114318,0.5892857313156128,CCc1cc2c(N3CCN(Cc4ccccc4)CC3)ncnc2s1,False,False
STR-551B85BEC657362DBF0B,CCc1cc2c(N3CCN(c4nnc(CC)s4)CC3)ncnc2s1,ChEMBL;PubChem,IC50,biochemical_binding,2015.0,5.42021640338319,4.663511036525931,0.7567053668572585,0.7567053668572585,3.176050122322221,6.150971950729642,0.6226415038108826,CCc1cc2c(N3CCN(Cc4ccccc4)CC3)ncnc2s1,False,False
STR-624DE6171936672A9284,CC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,ChEMBL,IC50,biochemical_binding,2019.0,7.397940008672037,6.646088891177325,0.751851117494712,0.751851117494712,5.158627976973614,8.133549805381035,0.8208954930305481,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,True,True
STR-0EB8573BEAC1C0A492BB,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,5.585026652029182,6.321532079638057,-0.7365054276088756,0.7365054276088756,4.834071165434347,7.808992993841768,0.8676470518112183,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,True,True
STR-7A884766D31A90BA2425,Cc1nccn1CC(c1ccccc1)(C1CCCC1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,6.779891911959945,6.044701990667769,0.735189921292176,0.735189921292176,4.5572410764640585,7.53216290487148,0.6935483813285828,N#Cc1ccc(OCCCN2CCC(C(CN)(c3ccccc3)C3CCCC3)CC2)cc1,True,True
STR-FC134713F6D36D29BA09,CO[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,4.7423214251308154,5.448519809388438,-0.7061983842576227,0.7061983842576227,3.961058895184728,6.935980723592149,0.7222222089767456,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,True,True
STR-6C98F61E1E52A5856618,CC(C)[C@@H](CCC(C)(C)N)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,PubChem,IC50,biochemical_binding,2026.0,6.920818753952375,6.2254616986109,0.695357055341475,0.695357055341475,4.738000784407189,7.712922612814611,0.6703296899795532,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)N)C(C)C)C2)C(C)C,True,True
STR-0F9EB3D0BA8F609CF473,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,8.045757490560675,7.350504945338289,0.6952525452223854,0.6952525452223854,5.863044031134579,8.837965859541999,0.8513513803482056,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-4B497AB49DA0E85C14C0,CCc1cc2c(N3CCN(C)CC3)ncnc2s1,PubChem,IC50,biochemical_binding,2023.0,3.612741517135725,4.291673397646687,-0.6789318805109623,0.6789318805109623,2.804212483442977,5.779134311850398,0.695652186870575,CCc1cc2c(N3CCN(c4ccccn4)CC3)ncnc2s1,True,True
STR-9E4FCF8CA68285C7D759,CC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5cnn(C)c5)cc4)C3)CC2)CNCc2ccccc21,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,8.397940008672037,7.721389205857149,0.6765508028148881,0.6765508028148881,6.233928291653439,9.20885012006086,0.7176470756530762,CC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,True,True
STR-39162221D259757C11ED,CN(C)C(=O)N[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,ChEMBL;PubChem,IC50,biochemical_binding,2021.0,8.221848749616356,7.555531818458239,0.666316931158117,0.666316931158117,6.068070904254529,9.04299273266195,0.773809552192688,CC(=O)N[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,True,True
STR-E91B6B648646B754AD1D,NS(=O)(=O)c1ccc(OCCCN2CCC(C(O)(c3cccc(F)c3)c3ccccn3)CC2)cc1,ChEMBL,IC50,biochemical_binding,2014.0,6.8297382846050425,6.1701305021327935,0.659607782472249,0.659607782472249,4.682669587929083,7.657591416336504,0.5555555820465088,N#Cc1ccc(OCCCN2CCC(C(O)(c3cccc(F)c3)C3CCCC3)CC2)cc1,False,False
