mean_predicted_probability,observed_positive_fraction
0.35220450850006285,0.375
0.665478582714544,0.7636363636363637
0.8338867993234421,0.7818181818181819
0.8904782810236979,0.9107142857142857
0.9128702028161876,0.9454545454545454
0.9276303057940257,0.9818181818181818
0.9404581531861297,0.9464285714285714
0.9486747856832346,1.0
0.955887987816319,0.9824561403508771
0.9616208786812551,0.9814814814814815
