structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM,scored_menin_endpoint,scored_menin_assay_family,has_observed_primary_herg_record,predicted_herg_blocker_probability,predicted_herg_probability_entropy_bits,herg_max_training_tanimoto,herg_nearest_training_smiles,herg_inside_applicability_domain,predicted_herg_risk
STR-13602A865FEABB9329F4,IC50,biochemical_binding,1,1,0,1,1,0,0,5.267606240177031,5.267606240177031,5.267606240177031,5400.0,5400.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4457683,Menin,2019,=,CCO[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,CCO[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,CCO[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,CCO[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,MAXNDLMVLPNMAO-RWSKJCERSA-N,MAXNDLMVLPNMAO-RWSKJCERSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.7677181102936598,0.7819679899369721,0.25925925374031067,CC(C)(O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,True,high
STR-19696E299ED51B516AAC,IC50,biochemical_binding,1,1,0,1,1,0,0,5.266000713461613,5.266000713461613,5.266000713461613,5420.0,5420.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531479,Menin,2026,=,CC(C)[C@H](C[C@@H](O)CN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,CC(C)[C@H](C[C@H](CN(C)C)O)N1CC2(C1)CCN(C2)C3=C(N=NC=N3)OC4=C(C=C(C=C4)F)C(=O)N(C(C)C)C(C)C,CC(C)[C@H](C[C@@H](O)CN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,CC(C)[C@H](C[C@@H](O)CN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,HGNXEODCTLZEEQ-RSXGOPAZSA-N,HGNXEODCTLZEEQ-RSXGOPAZSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.8961231410004511,0.48116583774039257,0.25242719054222107,O=C(CCc1ccccc1)c1cc(F)ccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,False,high
STR-25FD7B5E9510CCADC7E9,IC50,biochemical_binding,1,1,0,1,1,0,0,5.260427655549908,5.260427655549908,5.260427655549908,5490.0,5490.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,168720906,Menin,2026,=,CCN(CC)C[C@@H](O)C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCN(CC)C[C@H](C[C@@H](C(C)C)N1CC2(C1)CCN(C2)C3=C(N=NC=N3)OC4=C(C=C(C=C4)F)C(=O)N(CC)C(C)C)O,CCN(CC)C[C@@H](O)C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCN(CC)C[C@@H](O)C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,GGIYEWDSYGQHQG-BDYUSTAISA-N,GGIYEWDSYGQHQG-BDYUSTAISA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.8325036489756947,0.6519453185813622,0.24528302252292633,O=C(CCc1ccccc1)c1cc(F)ccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,False,high
STR-86534CE59FD1A258EC1F,IC50,biochemical_binding,1,1,0,1,1,0,0,5.254144804826272,5.254144804826272,5.254144804826272,5570.0,5570.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531409,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCCN)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@@H](CCCCN)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCCN)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCCN)C(C)C)C2)C(C)C,ZXNPZTCLXAMYFY-DEOSSOPVSA-N,ZXNPZTCLXAMYFY-DEOSSOPVSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.8204710306934994,0.6790455212067867,0.24271844327449799,CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CCCN)c1ccccc1,False,high
STR-44D7373FA75606A9FAF6,IC50,biochemical_binding,1,2,1,2,1,0,0,5.251811972993799,5.251811972993799,5.251811972993799,5600.0,5600.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5887503,Menin,2021,=,CCNC(=O)[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CCNC(=O)[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CCNC(=O)[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CCNC(=O)[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,HMDROGLOSGHQIS-QKZQDKRESA-N,HMDROGLOSGHQIS-QKZQDKRESA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.6436466625140758,0.9396144893444857,0.25773194432258606,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,True,medium
STR-C7284B226A7FB3CA10F9,IC50,biochemical_binding,1,2,1,2,1,0,0,5.251811972993799,5.251811972993799,5.251811972993799,5600.0,5600.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5924885,Menin,2021,=,CN1Cc2ccccc2C(c2ccccn2)(C2CCN(CCCOc3ccc(C#N)cc3)CC2)C1,CN1Cc2ccccc2C(c2ccccn2)(C2CCN(CCCOc3ccc(C#N)cc3)CC2)C1,CN1Cc2ccccc2C(c2ccccn2)(C2CCN(CCCOc3ccc(C#N)cc3)CC2)C1,CN1Cc2ccccc2C(c2ccccn2)(C2CCN(CCCOc3ccc(C#N)cc3)CC2)C1,MEWOHWGJAPNQTP-UHFFFAOYSA-N,MEWOHWGJAPNQTP-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.9461479437168681,0.3025401538145698,0.3048780560493469,N#Cc1ccc(CCN2CCC(Nc3nc4ccccc4[nH]3)CC2)cc1,True,high
STR-977651FE1C7684004EBE,IC50,biochemical_binding,2,3,1,2,2,0,0,5.251258731316314,5.619788758288394,4.882728704344236,7750.0,2400.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,132104380;CHEMBL5756541,Menin,2021;2023,=,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,DAIHYYRKXDJZEY-UHFFFAOYSA-N,DAIHYYRKXDJZEY-UHFFFAOYSA-N,standardized,0.7370600539441581,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.9310012471462782,0.3621760353117588,0.2874999940395355,O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@@H]2C[C@H]12,True,high
STR-4942B912C9C5FBB61901,IC50,biochemical_binding,1,2,1,2,1,0,0,5.2441251443275085,5.2441251443275085,5.2441251443275085,5700.0,5700.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5936175,Menin,2021,=,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,GKIFDNSCASLJLJ-RDGBXCDUSA-N,GKIFDNSCASLJLJ-RDGBXCDUSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.7491764875565214,0.8125807536499048,0.2525252401828766,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high
STR-890705A7B622D31C3086,IC50,biochemical_binding,1,2,1,2,1,0,0,5.2441251443275085,5.2441251443275085,5.2441251443275085,5700.0,5700.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5995129,Menin,2021,=,CC1CN(CCCOc2ccc(C#N)cc2)CCC1C(C#N)(c1ccccc1)C1CCCC1,CC1CN(CCCOc2ccc(C#N)cc2)CCC1C(C#N)(c1ccccc1)C1CCCC1,CC1CN(CCCOc2ccc(C#N)cc2)CCC1C(C#N)(c1ccccc1)C1CCCC1,CC1CN(CCCOc2ccc(C#N)cc2)CCC1C(C#N)(c1ccccc1)C1CCCC1,GNNNJADVMQLRDC-UHFFFAOYSA-N,GNNNJADVMQLRDC-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.919913349113637,0.40248443640419157,0.3384615480899811,c1ccc(-c2ccc(OCCCCCN3CCCCCC3)cc2)cc1,True,high
STR-0C41A5E0103FBE24922F,IC50,biochemical_binding,1,1,0,1,1,0,0,5.229147988357855,5.229147988357855,5.229147988357855,5900.0,5900.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531825,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nnccc1N1CCC2(C1)CN([C@@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(C=CN=N2)N3CCC4(C3)CN(C4)[C@@H](CCCN(C)CCOC)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nnccc1N1CCC2(C1)CN([C@@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nnccc1N1CCC2(C1)CN([C@@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,QEEXMEYJDQDSAZ-NDEPHWFRSA-N,QEEXMEYJDQDSAZ-NDEPHWFRSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.8804206227826298,0.5281505883122841,0.2540983557701111,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,False,high
