mean_predicted_probability,observed_positive_fraction
0.6945824212597163,0.6666666666666666
0.7907603533421217,0.7192982456140351
0.814420649642197,0.8392857142857143
0.8371275780710646,0.8771929824561403
0.8542790880778242,0.8571428571428571
0.8737925734239596,0.8771929824561403
0.892609449919952,0.9107142857142857
0.9074355794196175,0.9122807017543859
0.9257231344699177,0.9821428571428571
0.9504263611068664,0.9649122807017544
