mean_predicted_probability,observed_positive_fraction
0.3562914284802936,0.3728813559322034
0.6809646318389474,0.6730769230769231
0.8126827985188374,0.8909090909090909
0.8824433917693825,0.9107142857142857
0.9168973961396472,0.9636363636363636
0.935324275166794,0.9636363636363636
0.9463005569733872,0.9464285714285714
0.9541292905819218,0.9818181818181818
0.9610401421995292,0.9818181818181818
0.9660369521232937,1.0
