structure_id,objective,desirability_column,desirability,weight,included_in_complete_score,weighted_contribution,missing_policy
STR-312EF6BDB711E79D339B,potency,potency_desirability,0.29535221589772104,0.35,True,0.10337327556420235,observed_or_in_domain
STR-312EF6BDB711E79D339B,qed,qed_desirability,0.29838991657573144,0.15,True,0.044758487486359716,observed_or_in_domain
STR-312EF6BDB711E79D339B,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-312EF6BDB711E79D339B,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-312EF6BDB711E79D339B,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3187B729C5A86F22C447,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-3187B729C5A86F22C447,qed,qed_desirability,0.29467003775907263,0.15,True,0.04420050566386089,observed_or_in_domain
STR-3187B729C5A86F22C447,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3187B729C5A86F22C447,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-3187B729C5A86F22C447,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-31D21D2CCB9374585486,potency,potency_desirability,0.21529718695086628,0.35,True,0.07535401543280319,observed_or_in_domain
STR-31D21D2CCB9374585486,qed,qed_desirability,0.5162557001725641,0.15,True,0.0774383550258846,observed_or_in_domain
STR-31D21D2CCB9374585486,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-31D21D2CCB9374585486,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-31D21D2CCB9374585486,herg,herg_desirability,0.038751059990438375,0.25,True,0.009687764997609594,observed_or_in_domain
STR-3253D8DC94A1BCB38E8F,potency,potency_desirability,0.7183006533285811,0.35,True,0.25140522866500337,observed_or_in_domain
STR-3253D8DC94A1BCB38E8F,qed,qed_desirability,0.29627260583635084,0.15,True,0.044440890875452624,observed_or_in_domain
STR-3253D8DC94A1BCB38E8F,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-3253D8DC94A1BCB38E8F,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-3253D8DC94A1BCB38E8F,herg,herg_desirability,0.1694297540595433,0.25,True,0.042357438514885826,observed_or_in_domain
STR-3285E2BFD8068CB3A1DB,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-3285E2BFD8068CB3A1DB,qed,qed_desirability,0.6332333462579981,0.15,True,0.09498500193869971,observed_or_in_domain
STR-3285E2BFD8068CB3A1DB,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3285E2BFD8068CB3A1DB,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-3285E2BFD8068CB3A1DB,herg,herg_desirability,0.04808568858433282,0.25,True,0.012021422146083205,observed_or_in_domain
STR-329A1DF49F92EC5C8A64,potency,potency_desirability,0.6108942217506081,0.35,True,0.21381297761271284,observed_or_in_domain
STR-329A1DF49F92EC5C8A64,qed,qed_desirability,0.2601715992015226,0.15,True,0.03902573988022839,observed_or_in_domain
STR-329A1DF49F92EC5C8A64,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-329A1DF49F92EC5C8A64,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-329A1DF49F92EC5C8A64,herg,herg_desirability,0.15961708216861492,0.25,True,0.03990427054215373,observed_or_in_domain
STR-32FEF1FCB73DC9ADA20D,potency,potency_desirability,0.8409595817601124,0.35,True,0.2943358536160393,observed_or_in_domain
STR-32FEF1FCB73DC9ADA20D,qed,qed_desirability,0.3825855173479281,0.15,True,0.05738782760218922,observed_or_in_domain
STR-32FEF1FCB73DC9ADA20D,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-32FEF1FCB73DC9ADA20D,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-32FEF1FCB73DC9ADA20D,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-33470FA3D63C6644B384,potency,potency_desirability,0.029259314489194683,0.35,True,0.010240760071218139,observed_or_in_domain
STR-33470FA3D63C6644B384,qed,qed_desirability,0.47548944969613366,0.15,True,0.07132341745442004,observed_or_in_domain
STR-33470FA3D63C6644B384,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-33470FA3D63C6644B384,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-33470FA3D63C6644B384,herg,herg_desirability,0.047205134142738636,0.25,True,0.011801283535684659,observed_or_in_domain
STR-334A6D2F1631C6ED2448,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-334A6D2F1631C6ED2448,qed,qed_desirability,0.6712779028387673,0.15,True,0.1006916854258151,observed_or_in_domain
STR-334A6D2F1631C6ED2448,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-334A6D2F1631C6ED2448,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-334A6D2F1631C6ED2448,herg,herg_desirability,0.13647394081558473,0.25,True,0.03411848520389618,observed_or_in_domain
STR-338D75E25E61086DDEB0,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-338D75E25E61086DDEB0,qed,qed_desirability,0.6127021115346363,0.15,True,0.09190531673019543,observed_or_in_domain
STR-338D75E25E61086DDEB0,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-338D75E25E61086DDEB0,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-338D75E25E61086DDEB0,herg,herg_desirability,0.1362178951360239,0.25,True,0.03405447378400597,observed_or_in_domain
STR-33EC56FC5D9EE8140CC4,potency,potency_desirability,0.8996566681120063,0.35,True,0.3148798338392022,observed_or_in_domain
STR-33EC56FC5D9EE8140CC4,qed,qed_desirability,0.23448115093128094,0.15,True,0.03517217263969214,observed_or_in_domain
STR-33EC56FC5D9EE8140CC4,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-33EC56FC5D9EE8140CC4,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-33EC56FC5D9EE8140CC4,herg,herg_desirability,0.2032752363340009,0.25,True,0.05081880908350023,observed_or_in_domain
STR-33ECA7BC02C166AF1729,potency,potency_desirability,0.5340199971093211,0.35,True,0.18690699898826238,observed_or_in_domain
STR-33ECA7BC02C166AF1729,qed,qed_desirability,0.5428156071723601,0.15,True,0.08142234107585401,observed_or_in_domain
STR-33ECA7BC02C166AF1729,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-33ECA7BC02C166AF1729,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-33ECA7BC02C166AF1729,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3456B22116DFBE0042D0,potency,potency_desirability,0.143932758644335,0.35,True,0.05037646552551724,observed_or_in_domain
STR-3456B22116DFBE0042D0,qed,qed_desirability,0.40684394706809146,0.15,True,0.061026592060213714,observed_or_in_domain
STR-3456B22116DFBE0042D0,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3456B22116DFBE0042D0,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-3456B22116DFBE0042D0,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-345899C1E6A28DAE7335,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-345899C1E6A28DAE7335,qed,qed_desirability,0.422239797207301,0.15,True,0.06333596958109515,observed_or_in_domain
STR-345899C1E6A28DAE7335,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-345899C1E6A28DAE7335,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-345899C1E6A28DAE7335,herg,herg_desirability,0.04288853709852736,0.25,True,0.01072213427463184,observed_or_in_domain
STR-34A22E8D07A7D066A07D,potency,potency_desirability,0.35183910928327694,0.35,True,0.12314368824914693,observed_or_in_domain
STR-34A22E8D07A7D066A07D,qed,qed_desirability,0.3976179613949451,0.15,True,0.05964269420924176,observed_or_in_domain
STR-34A22E8D07A7D066A07D,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-34A22E8D07A7D066A07D,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-34A22E8D07A7D066A07D,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-34DA364C524542BAF54B,potency,potency_desirability,1.0,0.35,True,0.35,observed_or_in_domain
STR-34DA364C524542BAF54B,qed,qed_desirability,0.27336193397443753,0.15,True,0.04100429009616563,observed_or_in_domain
STR-34DA364C524542BAF54B,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-34DA364C524542BAF54B,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-34DA364C524542BAF54B,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-34FE1D5BDCFE7B2EB7FE,potency,potency_desirability,1.0,0.35,True,0.35,observed_or_in_domain
STR-34FE1D5BDCFE7B2EB7FE,qed,qed_desirability,0.8693079130263618,0.15,True,0.13039618695395427,observed_or_in_domain
STR-34FE1D5BDCFE7B2EB7FE,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-34FE1D5BDCFE7B2EB7FE,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-34FE1D5BDCFE7B2EB7FE,herg,herg_desirability,0.0803821953619972,0.25,True,0.0200955488404993,observed_or_in_domain
STR-357FF7F1EF112B333FD8,potency,potency_desirability,0.6528691049472582,0.35,True,0.22850418673154038,observed_or_in_domain
STR-357FF7F1EF112B333FD8,qed,qed_desirability,0.34639723374917064,0.15,True,0.05195958506237559,observed_or_in_domain
STR-357FF7F1EF112B333FD8,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-357FF7F1EF112B333FD8,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-357FF7F1EF112B333FD8,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-35F6D1EC02194FC314E7,potency,potency_desirability,0.6286855492310544,0.35,True,0.220039942230869,observed_or_in_domain
STR-35F6D1EC02194FC314E7,qed,qed_desirability,0.38715023399815895,0.15,True,0.05807253509972384,observed_or_in_domain
STR-35F6D1EC02194FC314E7,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-35F6D1EC02194FC314E7,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-35F6D1EC02194FC314E7,herg,herg_desirability,0.1966605752209054,0.25,True,0.04916514380522635,observed_or_in_domain
STR-3601397C7850DBE7E578,potency,potency_desirability,0.4589169032006997,0.35,True,0.1606209161202449,observed_or_in_domain
STR-3601397C7850DBE7E578,qed,qed_desirability,0.2067277051542983,0.15,True,0.031009155773144746,observed_or_in_domain
STR-3601397C7850DBE7E578,property,property_desirability,0.6666666666666667,0.15,True,0.1,observed_or_in_domain
STR-3601397C7850DBE7E578,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-3601397C7850DBE7E578,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3635F302F926924A4F69,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-3635F302F926924A4F69,qed,qed_desirability,0.31665112016671515,0.15,True,0.047497668025007274,observed_or_in_domain
STR-3635F302F926924A4F69,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-3635F302F926924A4F69,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-3635F302F926924A4F69,herg,herg_desirability,0.04169099346042082,0.25,True,0.010422748365105206,observed_or_in_domain
STR-36584B3033D9C455D195,potency,potency_desirability,0.38291388376030816,0.35,True,0.13401985931610785,observed_or_in_domain
STR-36584B3033D9C455D195,qed,qed_desirability,0.5923646942653132,0.15,True,0.08885470413979699,observed_or_in_domain
STR-36584B3033D9C455D195,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-36584B3033D9C455D195,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-36584B3033D9C455D195,herg,herg_desirability,0.03749404240005738,0.25,True,0.009373510600014345,observed_or_in_domain
STR-36D06C665413C80AFB22,potency,potency_desirability,0.3333333333333333,0.35,True,0.11666666666666665,observed_or_in_domain
STR-36D06C665413C80AFB22,qed,qed_desirability,0.2936250620994578,0.15,True,0.04404375931491867,observed_or_in_domain
STR-36D06C665413C80AFB22,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-36D06C665413C80AFB22,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-36D06C665413C80AFB22,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-37683BE8AACC5BF07C17,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-37683BE8AACC5BF07C17,qed,qed_desirability,0.6075525846763845,0.15,True,0.09113288770145768,observed_or_in_domain
STR-37683BE8AACC5BF07C17,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-37683BE8AACC5BF07C17,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-37683BE8AACC5BF07C17,herg,herg_desirability,0.06865822102674424,0.25,True,0.01716455525668606,observed_or_in_domain
STR-377B42435916FCE77AA8,potency,potency_desirability,0.7406162498721187,0.35,True,0.25921568745524154,observed_or_in_domain
STR-377B42435916FCE77AA8,qed,qed_desirability,0.35067617285133945,0.15,True,0.052601425927700916,observed_or_in_domain
STR-377B42435916FCE77AA8,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-377B42435916FCE77AA8,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-377B42435916FCE77AA8,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-37892E2865C156499B87,potency,potency_desirability,0.8996566681120063,0.35,True,0.3148798338392022,observed_or_in_domain
STR-37892E2865C156499B87,qed,qed_desirability,0.2745035174564006,0.15,True,0.04117552761846009,observed_or_in_domain
STR-37892E2865C156499B87,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-37892E2865C156499B87,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-37892E2865C156499B87,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-380D6B8618081351E103,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-380D6B8618081351E103,qed,qed_desirability,0.8587577533096268,0.15,True,0.128813662996444,observed_or_in_domain
STR-380D6B8618081351E103,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-380D6B8618081351E103,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-380D6B8618081351E103,herg,herg_desirability,0.3085224427579998,0.25,True,0.07713061068949995,observed_or_in_domain
STR-3815BA4AEEA1DB9CE8BA,potency,potency_desirability,0.7993133362240125,0.35,True,0.2797596676784043,observed_or_in_domain
STR-3815BA4AEEA1DB9CE8BA,qed,qed_desirability,0.26016015788828195,0.15,True,0.039024023683242294,observed_or_in_domain
STR-3815BA4AEEA1DB9CE8BA,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-3815BA4AEEA1DB9CE8BA,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-3815BA4AEEA1DB9CE8BA,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-387792503A9801B32A63,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-387792503A9801B32A63,qed,qed_desirability,0.04258704162110323,0.15,True,0.006388056243165485,observed_or_in_domain
STR-387792503A9801B32A63,property,property_desirability,0.16666666666666663,0.15,True,0.024999999999999994,observed_or_in_domain
STR-387792503A9801B32A63,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-387792503A9801B32A63,herg,herg_desirability,0.09961757879566624,0.25,True,0.02490439469891656,observed_or_in_domain
STR-38B1872E6995BD9A227F,potency,potency_desirability,0.3333333333333333,0.35,True,0.11666666666666665,observed_or_in_domain
STR-38B1872E6995BD9A227F,qed,qed_desirability,0.33192356958695957,0.15,True,0.049788535438043936,observed_or_in_domain
STR-38B1872E6995BD9A227F,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-38B1872E6995BD9A227F,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-38B1872E6995BD9A227F,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-38C10D94ABD1F231B9D1,potency,potency_desirability,0.3407587982370508,0.35,True,0.11926557938296777,observed_or_in_domain
STR-38C10D94ABD1F231B9D1,qed,qed_desirability,0.37756733823069843,0.15,True,0.05663510073460476,observed_or_in_domain
STR-38C10D94ABD1F231B9D1,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-38C10D94ABD1F231B9D1,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-38C10D94ABD1F231B9D1,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-38D78133670C2C6A5AEA,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-38D78133670C2C6A5AEA,qed,qed_desirability,0.38873710188396843,0.15,True,0.05831056528259526,observed_or_in_domain
STR-38D78133670C2C6A5AEA,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-38D78133670C2C6A5AEA,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-38D78133670C2C6A5AEA,herg,herg_desirability,0.10588630221698103,0.25,True,0.026471575554245258,observed_or_in_domain
STR-38F6752F49BCD366F11A,potency,potency_desirability,0.11591788633222559,0.35,True,0.04057126021627896,observed_or_in_domain
STR-38F6752F49BCD366F11A,qed,qed_desirability,0.5562458735712857,0.15,True,0.08343688103569286,observed_or_in_domain
STR-38F6752F49BCD366F11A,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-38F6752F49BCD366F11A,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-38F6752F49BCD366F11A,herg,herg_desirability,0.037054534619952784,0.25,True,0.009263633654988196,observed_or_in_domain
STR-39162221D259757C11ED,potency,potency_desirability,0.7406162498721187,0.35,True,0.25921568745524154,observed_or_in_domain
STR-39162221D259757C11ED,qed,qed_desirability,0.24261899343946716,0.15,True,0.036392849015920076,observed_or_in_domain
STR-39162221D259757C11ED,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-39162221D259757C11ED,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-39162221D259757C11ED,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3941BFA7C86C7BEE8530,potency,potency_desirability,0.6179573214405872,0.35,True,0.2162850625042055,observed_or_in_domain
STR-3941BFA7C86C7BEE8530,qed,qed_desirability,0.4494202369735489,0.15,True,0.06741303554603233,observed_or_in_domain
STR-3941BFA7C86C7BEE8530,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3941BFA7C86C7BEE8530,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-3941BFA7C86C7BEE8530,herg,herg_desirability,0.18297217700644708,0.25,True,0.04574304425161177,observed_or_in_domain
STR-394215D949D57850FC96,potency,potency_desirability,0.2662009585598497,0.35,True,0.09317033549594739,observed_or_in_domain
STR-394215D949D57850FC96,qed,qed_desirability,0.11720305679500637,0.15,True,0.017580458519250955,observed_or_in_domain
STR-394215D949D57850FC96,property,property_desirability,0.5,0.15,True,0.075,observed_or_in_domain
STR-394215D949D57850FC96,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-394215D949D57850FC96,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-39A915FABCDA41B4B311,potency,potency_desirability,0.3118473369243606,0.35,True,0.10914656792352621,observed_or_in_domain
STR-39A915FABCDA41B4B311,qed,qed_desirability,0.32763385772634057,0.15,True,0.04914507865895108,observed_or_in_domain
STR-39A915FABCDA41B4B311,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-39A915FABCDA41B4B311,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-39A915FABCDA41B4B311,herg,herg_desirability,0.13673506189484141,0.25,True,0.034183765473710354,observed_or_in_domain
STR-3A41597854480F3DF1D0,potency,potency_desirability,0.7406162498721187,0.35,True,0.25921568745524154,observed_or_in_domain
STR-3A41597854480F3DF1D0,qed,qed_desirability,0.3027321681154952,0.15,True,0.04540982521732428,observed_or_in_domain
STR-3A41597854480F3DF1D0,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-3A41597854480F3DF1D0,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-3A41597854480F3DF1D0,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3A4916332CE912BE72A0,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-3A4916332CE912BE72A0,qed,qed_desirability,0.7335735869614403,0.15,True,0.11003603804421604,observed_or_in_domain
STR-3A4916332CE912BE72A0,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3A4916332CE912BE72A0,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-3A4916332CE912BE72A0,herg,herg_desirability,0.08598115310052501,0.25,True,0.021495288275131252,observed_or_in_domain
STR-3A6736117BA7E1895B14,potency,potency_desirability,0.7993133362240125,0.35,True,0.2797596676784043,observed_or_in_domain
STR-3A6736117BA7E1895B14,qed,qed_desirability,0.2200310015358996,0.15,True,0.03300465023038494,observed_or_in_domain
STR-3A6736117BA7E1895B14,property,property_desirability,0.6666666666666667,0.15,True,0.1,observed_or_in_domain
STR-3A6736117BA7E1895B14,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-3A6736117BA7E1895B14,herg,herg_desirability,0.15283214945217882,0.25,True,0.038208037363044706,observed_or_in_domain
STR-3A87DF5E12610CBFE604,potency,potency_desirability,0.24824249829889786,0.35,True,0.08688487440461425,observed_or_in_domain
STR-3A87DF5E12610CBFE604,qed,qed_desirability,0.25951837689999235,0.15,True,0.03892775653499885,observed_or_in_domain
STR-3A87DF5E12610CBFE604,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-3A87DF5E12610CBFE604,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-3A87DF5E12610CBFE604,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3ACD95779D752A7D6CB7,potency,potency_desirability,0.4938286867073707,0.35,True,0.17284004034757972,observed_or_in_domain
STR-3ACD95779D752A7D6CB7,qed,qed_desirability,0.3979422907651598,0.15,True,0.05969134361477397,observed_or_in_domain
STR-3ACD95779D752A7D6CB7,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3ACD95779D752A7D6CB7,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-3ACD95779D752A7D6CB7,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3B0D0745EF6A1078CAD2,potency,potency_desirability,0.30693958465079163,0.35,True,0.10742885462777707,observed_or_in_domain
STR-3B0D0745EF6A1078CAD2,qed,qed_desirability,0.3228893424855605,0.15,True,0.04843340137283408,observed_or_in_domain
STR-3B0D0745EF6A1078CAD2,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3B0D0745EF6A1078CAD2,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-3B0D0745EF6A1078CAD2,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3B3C5B252A05FD26B962,potency,potency_desirability,0.3392429223201437,0.35,True,0.11873502281205028,observed_or_in_domain
STR-3B3C5B252A05FD26B962,qed,qed_desirability,0.2716025615761565,0.15,True,0.04074038423642347,observed_or_in_domain
STR-3B3C5B252A05FD26B962,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-3B3C5B252A05FD26B962,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-3B3C5B252A05FD26B962,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3B92CACCAFD90E1C78D4,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-3B92CACCAFD90E1C78D4,qed,qed_desirability,0.5591579992621957,0.15,True,0.08387369988932934,observed_or_in_domain
STR-3B92CACCAFD90E1C78D4,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3B92CACCAFD90E1C78D4,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-3B92CACCAFD90E1C78D4,herg,herg_desirability,0.03698492599685843,0.25,True,0.009246231499214608,observed_or_in_domain
STR-3BD3AAFB21D6F0AE245A,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-3BD3AAFB21D6F0AE245A,qed,qed_desirability,0.46807651617618395,0.15,True,0.0702114774264276,observed_or_in_domain
STR-3BD3AAFB21D6F0AE245A,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3BD3AAFB21D6F0AE245A,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-3BD3AAFB21D6F0AE245A,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3BF33E326381C0E9FE99,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-3BF33E326381C0E9FE99,qed,qed_desirability,0.7698154304429459,0.15,True,0.11547231456644187,observed_or_in_domain
STR-3BF33E326381C0E9FE99,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3BF33E326381C0E9FE99,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-3BF33E326381C0E9FE99,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-3C59D20673A9FF87E080,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-3C59D20673A9FF87E080,qed,qed_desirability,0.47087756304913225,0.15,True,0.07063163445736984,observed_or_in_domain
STR-3C59D20673A9FF87E080,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-3C59D20673A9FF87E080,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-3C59D20673A9FF87E080,herg,herg_desirability,0.10619628562447625,0.25,True,0.026549071406119062,observed_or_in_domain
STR-3CD476A8641FC18ED0B6,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-3CD476A8641FC18ED0B6,qed,qed_desirability,0.801645352093637,0.15,True,0.12024680281404554,observed_or_in_domain
STR-3CD476A8641FC18ED0B6,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
