series_id,scaffold_key,scaffold_method,series_size,median_p_activity,best_p_activity,minimum_p_activity,median_qed,median_mol_wt,median_logp,source_count,representative_structure_id,activity_span_log10,meets_series_minimum
SER-DD1295DDB898AA28,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,1,8.55284196865778,8.55284196865778,8.55284196865778,0.3409458451345736,666.9039999999999,5.468500000000006,1,STR-93E40DC911AC439ED16C,0.0,False
SER-78B3B74A306F5804,O=C(C=CCN1CCCC1)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(c5ccccc5)C5CCCC5)CC4)C3)cc2)C1,bemis_murcko,1,8.522878745280337,8.522878745280337,8.522878745280337,0.30942262693461686,760.9769999999995,4.596680000000004,2,STR-78872E7698A00B065699,0.0,False
SER-BD847DE614D187C7,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCOCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,1,8.468521082957745,8.468521082957745,8.468521082957745,0.36501530747826,682.9029999999999,4.704900000000004,1,STR-B5CAC4750A8CE18735B2,0.0,False
SER-37297CCED8240F68,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCCCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,1,8.455931955649724,8.455931955649724,8.455931955649724,0.32773875977444705,710.957,5.219500000000005,1,STR-29F00BB941CE28B9FDF5,0.0,False
SER-E35959492F5DD83E,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CCNCC1,bemis_murcko,1,8.42021640338319,8.42021640338319,8.42021640338319,0.28531438453446495,780.0199999999999,4.8620000000000045,1,STR-83B9ECDFE7009BAA93EB,0.0,False
SER-6E10F4AC8A1B9591,O=C(C=CCN1CCOCC1)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(c5ccccc5)C5CCCC5)CC4)C3)cc2)C1,bemis_murcko,1,8.397940008672037,8.397940008672037,8.397940008672037,0.31727828601121044,776.9759999999995,3.8330800000000034,2,STR-DF974D42229069135D77,0.0,False
SER-7494B81BD60FD78A,O=S(=O)(c1ccc(N2CC(CN3CCC(C(Cn4ccnc4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1COC1,bemis_murcko,1,8.397940008672037,8.397940008672037,8.397940008672037,0.3233232314873727,661.869,4.366700000000004,2,STR-D5BB346CA235EBEB0149,0.0,False
SER-DCD4116ED98121E6,O=C(C=CCN1CCCCC1)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(c5ccccc5)C5CCCC5)CC4)C3)cc2)C1,bemis_murcko,1,8.397940008672037,8.397940008672037,8.397940008672037,0.2973437677414842,775.0039999999995,4.986780000000004,2,STR-882FF6702A9046F460CB,0.0,False
SER-6E76A381F9C5E3A9,O=C(C1NC2CCC1CC2CC1CC1)N1CC2(C1)CN(c1ncncc1Oc1ccccc1)C2,bemis_murcko,1,8.387216143280265,8.387216143280265,8.387216143280265,0.4367955066861677,604.7710000000001,4.872400000000004,1,STR-8053B83BB63EAAF32F61,0.0,False
SER-ABFDF114C3EFE0BB,O=C(C=CCN1CCOCC1)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(c5ccccc5)C5CCCC5)CC4)C3)cc2)c1,bemis_murcko,1,8.301029995663981,8.301029995663981,8.301029995663981,0.20896515993644382,813.0089999999998,5.6198800000000055,2,STR-771E4A4135C686845F23,0.0,False
SER-269877A1B43BE0C2,C=C1CC2CCC1NC2C(=O)N1CC2(C1)CN(c1ncncc1Oc1ccccc1)C2,bemis_murcko,1,8.207608310501746,8.207608310501746,8.207608310501746,0.510201243088222,562.69,4.012300000000003,1,STR-801FAB4C61D8E9427A35,0.0,False
SER-6C31B263DFD01ADB,O=S(=O)(c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1)C1CNC1,bemis_murcko,1,8.154901959985743,8.154901959985743,8.154901959985743,0.222740320700386,723.9119999999999,4.395180000000003,2,STR-10E9D8E15102F968C01B,0.0,False
SER-824F421089C8056E,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5CC5)Cc5ccccc54)CC3)C2)cc1,bemis_murcko,1,8.154901959985743,8.154901959985743,8.154901959985743,0.27415284814456703,624.8950000000003,6.416400000000007,2,STR-A70185AE5063299B6804,0.0,False
SER-A61E4F29FD542291,O=C(C1NC2CCC1CC2)N1CC2(C1)CN(c1ncncc1Oc1ccccc1)C2,bemis_murcko,1,8.154901959985743,8.154901959985743,8.154901959985743,0.5601901259998842,550.6790000000004,3.8462000000000023,1,STR-70C7272DAD1CFA014D53,0.0,False
SER-B0E7B3E0BA4B8FBC,C=C1CC2CCC1NC2C(=O)N1CCC2(CC1)CN(c1ncncc1Oc1ccccc1)C2,bemis_murcko,1,8.102372908709558,8.102372908709558,8.102372908709558,0.4639024463333273,590.744,4.792500000000004,1,STR-DC00BFEB0D64455B5FD8,0.0,False
SER-55AD440984EF2C0C,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1)c1ccnc2cnccc12,bemis_murcko,1,8.096910013008056,8.096910013008056,8.096910013008056,0.21383397670043372,649.9049999999999,6.574500000000008,2,STR-7574D071910577A50816,0.0,False
SER-AB16F058F5D3414B,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1)C1CCCC1,bemis_murcko,1,8.096910013008056,8.096910013008056,8.096910013008056,0.35109652456455626,589.89,6.514800000000008,2,STR-B2BA33058BFAB9451C2F,0.0,False
SER-3F51CB276FFD432C,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1)c1cccnc1,bemis_murcko,1,8.045757490560675,8.045757490560675,8.045757490560675,0.3159118703759911,598.8569999999999,6.026300000000007,2,STR-D32B5F55634E895AF4B1,0.0,False
SER-A1500FECB3F8EB00,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(C5CCC5)Cc5ccccc54)CC3)C2)cc1,bemis_murcko,1,8.045757490560675,8.045757490560675,8.045757490560675,0.28313711357506766,624.8950000000003,6.558900000000008,2,STR-4F1EEBE285BDFD4F35AF,0.0,False
SER-51AC2CBEEAEBFDD2,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CCCNC1,bemis_murcko,1,8.0,8.0,8.0,0.34640774864833423,705.8969999999999,4.910880000000004,2,STR-D32C4FE03E32CED2B7FB,0.0,False
SER-9ECF8616A0B4413B,c1nc(N2CCC3(CCN(Cc4ccc(N5CCOCC5)cc4)C3)C2)c2ccsc2n1,bemis_murcko,1,8.0,8.0,8.0,0.49988653643977365,499.63100000000026,4.4379000000000035,1,STR-43E0D8D9D40EE11F8225,0.0,False
SER-AE3E1FF304601017,c1ccc(CN2CCC3(CCN(c4ncnc5ccsc45)C3)C2)cc1,bemis_murcko,1,8.0,8.0,8.0,0.527932707540526,525.6220000000002,3.687000000000003,1,STR-04F547F3C923840AF4FD,0.0,False
SER-0E61EF0A81CEB852,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CCN5CCOCC5)Cc5ccccc54)CC3)C2)cc1,bemis_murcko,1,7.958607314841775,7.958607314841775,7.958607314841775,0.28407789507821996,683.9630000000002,5.338600000000005,2,STR-EE40493687FAFB4EE02B,0.0,False
SER-1B4CE9EB9BB962A8,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CCNC1,bemis_murcko,1,7.958607314841775,7.958607314841775,7.958607314841775,0.3612840683633798,691.87,4.520780000000004,2,STR-18936FD320AF3538594A,0.0,False
SER-3EF48CA9249A86FC,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC2CCC1C2,bemis_murcko,1,7.920818753952375,7.920818753952375,7.920818753952375,0.36914257672119266,644.882,5.783380000000006,2,STR-0EB9DFE3F3CFA3016388,0.0,False
SER-7508F175795F25E8,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CCCCC1,bemis_murcko,1,7.860623199523586,7.860623199523586,7.860623199523586,0.42786490069121985,575.863,6.172600000000007,2,STR-5D9D18A659624B9D4D9E,0.0,False
SER-D26B28296D86E051,c1nc(NC2CCN(Cc3ccc4c(ccn4Cc4cn[nH]c4)c3)CC2)c2ccsc2n1,bemis_murcko,1,7.832682665251824,7.832682665251824,7.832682665251824,0.2601715992015226,564.6410000000003,5.778800000000006,1,STR-329A1DF49F92EC5C8A64,0.0,False
SER-8766DF06D1ECE89F,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CCCC1,bemis_murcko,1,7.8278038631574445,7.8278038631574445,7.8278038631574445,0.46437632740382245,561.8360000000001,5.782500000000007,2,STR-213F84F38B4A2B9413E0,0.0,False
SER-3ACA3B6164BA0656,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,7.809894379144197,7.809894379144197,7.809894379144197,0.38413994315427424,569.8150000000002,5.899000000000006,2,STR-718AB1E455060CA519A1,0.0,False
SER-3BBBF6CEAC67F2A5,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,7.796729909783022,7.796729909783022,7.796729909783022,0.4163596540165264,570.8030000000002,5.294000000000006,2,STR-972288F8D4D50B5E44FE,0.0,False
SER-058672055642A157,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)c1ccc[nH]1,bemis_murcko,1,7.67778070526608,7.67778070526608,7.67778070526608,0.41992969781015305,572.8190000000002,5.237500000000005,2,STR-5F1ACBF53225066503F2,0.0,False
SER-CB21B8EBB5EA0000,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(c4ccccc4)C4C=CCC4)CC3)C2)cc1,bemis_murcko,1,7.657577319177793,7.657577319177793,7.657577319177793,0.2404749010269373,609.88,6.667600000000008,2,STR-452401AF18DD4279C7FE,0.0,False
SER-CEB66EA77F80FF53,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCOCC4)c3)CC2)c2ccsc2n1,bemis_murcko,1,7.657577319177793,7.657577319177793,7.657577319177793,0.2937538724871917,597.711,5.339600000000005,1,STR-9625696A93C79A8B7AB2,0.0,False
SER-221C55E04F6DAD86,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5COC5)Cc5ccccc54)CC3)C2)cc1,bemis_murcko,1,7.602059991327963,7.602059991327963,7.602059991327963,0.2995341147028997,640.8940000000003,5.652800000000006,2,STR-1E16751A99CB4CD1A2D3,0.0,False
SER-F913A87DBA31B9C5,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2c[nH]c3ccccc23)CCCCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,1,7.602059991327963,7.602059991327963,7.602059991327963,0.04912073664241507,1137.4019999999994,0.2707399999999967,1,STR-291A8BDD78332CB7AA65,0.0,False
SER-87595EB6F3F0E8AE,O=C1COC(CCn2ccc3cc(CN4CCC(Nc5ncnc6sccc56)CC4)ccc32)CN1,bemis_murcko,1,7.552841968657781,7.552841968657781,7.552841968657781,0.29154749029552285,611.6940000000002,4.912500000000004,1,STR-818BBE16B70D045AF1C8,0.0,False
SER-E4FF80EAA2D37B64,O=S(=O)(CC1CC1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,7.552841968657781,7.552841968657781,7.552841968657781,0.3680289441723762,575.8629999999999,5.982200000000007,2,STR-1CBACEED34B9A4B3A117,0.0,False
SER-B43CA4AD0B00D725,O=S(=O)(c1ccc(N2CC(CN3CCC(C(Cn4ccnc4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,1,7.537602002101044,7.537602002101044,7.537602002101044,0.28723615559630467,586.8460000000001,6.104220000000007,2,STR-2849978768635A47ED8E,0.0,False
SER-7316D5A44E17908B,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,1,7.494850021680094,7.494850021680094,7.494850021680094,0.3891495034252596,484.5510000000002,5.534000000000004,1,STR-062343CE45A5FA8286D4,0.0,False
SER-E7BF22884378436C,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(C4=CCCC4)c4ccccc4)CC3)C2)cc1)c1cn[nH]c1,bemis_murcko,1,7.494850021680094,7.494850021680094,7.494850021680094,0.27988303494999844,613.8720000000003,5.545200000000006,2,STR-9C8A9525F1FABB5C1327,0.0,False
SER-C34ED0C1C0ABF1F5,c1nc(NC2CCN(Cc3ccc4c(ccn4Cc4cc[nH]n4)c3)CC2)c2ccsc2n1,bemis_murcko,1,7.481486060122112,7.481486060122112,7.481486060122112,0.2601715992015226,564.6410000000003,5.778800000000006,1,STR-829AE7B5DD995022C5B7,0.0,False
SER-D37E3229D338887F,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CCC1,bemis_murcko,1,7.443697499232712,7.443697499232712,7.443697499232712,0.5036731978775996,547.8090000000002,5.392400000000006,2,STR-D69A42D7CD9CD1E56E5E,0.0,False
SER-2A92C2964EFB3335,O=C(CCC1CCCC1)N1CCN(CCn2ccc3cc(CN4CCC(Nc5ncnc6sccc56)CC4)ccc32)CC1,bemis_murcko,1,7.376750709602099,7.376750709602099,7.376750709602099,0.17647873491474148,720.9099999999995,7.122000000000008,1,STR-49FE1FCFAE0956BB85D0,0.0,False
SER-E97A40DF4B65F07B,O=S(=O)(CC1CCCC1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,7.376750709602099,7.376750709602099,7.376750709602099,0.41665847267261213,575.8630000000002,6.030100000000007,2,STR-F45BBAA26D4E2A02347B,0.0,False
SER-65A4A46A71CC7010,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(C4=CCCC4)c4ccccc4)CC3)C2)cc1,bemis_murcko,1,7.346787486224656,7.346787486224656,7.346787486224656,0.23641121271059343,609.8800000000003,6.811700000000009,2,STR-460559F541337721ECE0,0.0,False
SER-0D733D1B202460C0,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CCOCC1,bemis_murcko,1,7.309803919971486,7.309803919971486,7.309803919971486,0.4989221281016237,577.8350000000002,5.018900000000006,2,STR-E641EA51DCF158A5E554,0.0,False
SER-86D2DAA4664E7A6F,O=S(=O)(CC1CCCCC1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,7.2839966563652,7.2839966563652,7.2839966563652,0.3852061203334321,589.8900000000002,6.4202000000000075,2,STR-5B1180372851AE5365FB,0.0,False
SER-7797209AF1FCCD9A,O=S(=O)(CC1CCC1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,7.259637310505756,7.259637310505756,7.259637310505756,0.4521764444753078,561.8360000000004,5.640000000000006,2,STR-8D154D34949338668AD9,0.0,False
SER-15156A6C7AA45A26,O=C(CC1CCCC1)N1CCN(CCn2ccc3cc(CN4CCC(Nc5ncnc6sccc56)CC4)ccc32)CC1,bemis_murcko,1,7.2441251443275085,7.2441251443275085,7.2441251443275085,0.19558581641280776,706.8829999999996,6.7319000000000075,1,STR-CE20B85B4A250EC35961,0.0,False
SER-0DFA274B18A1E5F7,c1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4sccc43)CC2)cc1,bemis_murcko,1,7.229147988357855,7.229147988357855,7.229147988357855,0.5804110748067108,449.6640000000002,5.332080000000006,2,STR-52D01EFC583EB20C9B2A,0.0,False
SER-3AF0ABA926B94A58,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2c[nH]c3ccccc23)CCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,1,7.198596289982645,7.198596289982645,7.198596289982645,0.046095167411711144,1109.3479999999995,-0.5094600000000049,1,STR-CF5201A5F0C9949F8EED,0.0,False
SER-D5D5779017A91B65,C1=NC(N2CCC3(CNC3)C2)=CN(Oc2ccccc2)N1,bemis_murcko,1,7.173925197299173,7.173925197299173,7.173925197299173,0.20372688793073052,603.79670968,4.077600000000004,1,STR-CBD434F7064DC5235A11,0.0,False
SER-3C887B53965E3428,c1ccc(N2CCC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,7.114721262574502,7.114721262574502,7.114721262574502,0.6442283091934651,468.6890000000003,5.3279800000000055,2,STR-841FC2EFD5AAF36FB504,0.0,False
SER-6D627319435E78AB,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2c[nH]c3ccccc23)CCCCCCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,1,7.1073489661227,7.1073489661227,7.1073489661227,0.05114580222971292,1165.4559999999994,1.0509399999999982,1,STR-94E1D88307C1CEF006D5,0.0,False
SER-4C4BF83C9D3649D4,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5=CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,7.055517327849831,7.055517327849831,7.055517327849831,0.31849804191310116,596.8410000000002,5.864720000000007,2,STR-633580C0DD9263988A9F,0.0,False
SER-1833CA8065B4F6A3,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2c[nH]c3ccccc23)CCCCCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,1,6.84163750790475,6.84163750790475,6.84163750790475,0.050269275072815374,1151.4289999999994,0.6608399999999952,1,STR-E196FA84CA797A66645C,0.0,False
SER-4B82934EEB3B33FB,c1ccc(OCCCN2CCC(C(Cn3ccnc3)(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,1,6.779891911959945,6.779891911959945,6.779891911959945,0.3060087961998771,496.6990000000004,6.372500000000008,2,STR-7A884766D31A90BA2425,0.0,False
SER-F84D47EB2771E4F6,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,1,6.7121982700697735,6.7121982700697735,6.7121982700697735,0.11254392180281579,764.9729999999994,0.28057000000000953,1,STR-0B6B013EF83E068B0788,0.0,False
SER-34097CAD672182D1,c1ccc(NCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,6.617982957425132,6.617982957425132,6.617982957425132,0.5711972055998562,442.6510000000002,5.303680000000005,2,STR-F3CF2B91B4EE3E2B7CA5,0.0,False
SER-72E57957E598C0F4,c1ccc(OCCCN2CCC(C(c3nccs3)C3CCCC3)CC2)cc1,bemis_murcko,1,6.616184634019569,6.616184634019569,6.616184634019569,0.6273859913190039,425.59800000000024,4.573680000000005,1,STR-82C71875AD45FB58A735,0.0,False
SER-E43EB911915056A3,O=S(=O)(c1ccc(N2CC(CN3CCC(n4cc(-c5ccccc5)c5cncnc54)CC3)C2)cc1)C1CCCCC1,bemis_murcko,1,6.6020599913279625,6.6020599913279625,6.6020599913279625,0.28991803365706426,602.7800000000001,5.699300000000006,1,STR-C5AB0DE6D3F029BD8FF5,0.0,False
SER-40D4D2062FBD0048,c1ccc(Oc2nncnc2N2CC3(CCNC3)C2)cc1,bemis_murcko,1,6.585026652029182,6.585026652029182,6.585026652029182,0.29226578537827946,599.7960000000003,4.5686000000000035,1,STR-662212F484FA5C48F6BE,0.0,False
SER-4587D5BD8F3C3C18,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)COCc5ccccc54)CC3)C2)cc1)C1CC1,bemis_murcko,1,6.517126416391246,6.517126416391246,6.517126416391246,0.47423765083211733,534.7660000000003,5.429300000000006,2,STR-24E8A686F24A9B2B9CC8,0.0,False
SER-ED3C31EF2B45067D,O=C1NCc2ccccc2C1(C1CCCC1)C1CCN(CCCOc2ccccc2)CC1,bemis_murcko,1,6.380906669373257,6.380906669373257,6.380906669373257,0.6069421988286692,457.6180000000002,4.797180000000004,2,STR-4B7E6200574F432256B4,0.0,False
SER-E274352199671F22,O=S(=O)(c1ccc(N2CC(CN3CCC(n4cc(-c5ccccc5)c5cncnc54)CC3)C2)cc1)C1CC1,bemis_murcko,1,6.327902142064282,6.327902142064282,6.327902142064282,0.35477460384241766,560.6990000000002,4.529000000000004,1,STR-57B02C455F0090B0D259,0.0,False
SER-28F2E0A8B1FA2DC8,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2c[nH]c3ccccc23)CCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,1,6.289036881004725,6.289036881004725,6.289036881004725,0.044354870642776954,1095.3209999999995,-0.8995600000000046,1,STR-D669A219C022A29B5DB1,0.0,False
SER-3DE3A00BD16043E0,O=S(=O)(c1ccc(N2CC(CN3CCC(n4cc(-c5ccccc5)c5cncnc54)CC3)C2)cc1)C1CCC1,bemis_murcko,1,6.275724130399211,6.275724130399211,6.275724130399211,0.3347170977204828,574.7260000000002,4.919100000000005,1,STR-1098388DEC1F7C6AA87D,0.0,False
SER-2BD9ED0A7165EEA0,c1ccc(N2CCC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)CC2)cc1,bemis_murcko,1,6.180830262794661,6.180830262794661,6.180830262794661,0.6460657329629428,468.6890000000003,5.470480000000006,2,STR-6B0BEC7CA952AA3F373C,0.0,False
SER-C6E2380FEBF64C42,C1=C(C2(C3CCCC3)NCCc3ccccc32)CCN(CCCOc2ccccc2)C1,bemis_murcko,1,6.154901959985743,6.154901959985743,6.154901959985743,0.4744533358735718,441.6190000000002,5.190680000000005,2,STR-B8749C56BFCE6CE70125,0.0,False
SER-01D9803833D5DCF5,O=C(CCCc1ccccc1)N1CCC(C(Cn2ccnc2)(c2ccccc2)C2CCCC2)CC1,bemis_murcko,1,6.09799710864927,6.09799710864927,6.09799710864927,0.34979611476968064,567.7340000000003,5.478980000000006,2,STR-E57E8CADFAE7EC8E946F,0.0,False
SER-E323AAFC2D9E44FA,c1ccc(N2CC(CN3CCC(C4NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,6.096910013008056,6.096910013008056,6.096910013008056,0.5469227335343372,523.7870000000004,5.105800000000005,2,STR-7B5EB163620F94C0875D,0.0,False
SER-806C773C2FB821E8,O=S(=O)(c1ccc(CCN2CCc3cc(C4(C5CCCC5)NCCc5ccccc54)ccc3C2)cc1)C1CC1,bemis_murcko,1,6.095825631715837,6.095825631715837,6.095825631715837,0.41139936726486387,540.7730000000003,5.803000000000006,2,STR-71838C80D2086E8D3D84,0.0,False
SER-69B619248E52C8A9,c1cncc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)c1,bemis_murcko,1,6.0835460514500745,6.0835460514500745,6.0835460514500745,0.727190479021806,455.65000000000026,4.332880000000004,2,STR-7F0EE35F1AAF9EE0E75E,0.0,False
SER-B53BB290E6C8D9C2,C1=C(c2ccccc2)CCN(CCC(c2ccccc2)C2CCCC2)C1,bemis_murcko,1,6.080921907623926,6.080921907623926,6.080921907623926,0.6168518343918769,409.0170000000003,5.906100000000007,1,STR-0B5E0ED39466F3487654,0.0,False
SER-731225BC7165DB8C,c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(C5COC5)Cc5ccccc54)CC3)C2)cc1,bemis_murcko,1,6.040958607678906,6.040958607678906,6.040958607678906,0.5442137332289346,510.7260000000004,5.049080000000005,2,STR-60B002C5D9DEC34E0C3B,0.0,False
SER-8CE6D789890AE662,O=S(=O)(c1ccc(N2CC(CN3CCC(n4cc(-c5ccccc5)c5cncnc54)CC3)C2)cc1)C1CCCC1,bemis_murcko,1,5.982966660701219,5.982966660701219,5.982966660701219,0.31259370630137184,588.7530000000002,5.309200000000005,1,STR-88804765D6850674CDE0,0.0,False
SER-BD823B8B64B84571,O=C1NCC(C2CCCC2)(C2CCN(CCCOc3ccccc3)CC2)c2ccccc21,bemis_murcko,1,5.958607314841775,5.958607314841775,5.958607314841775,0.6001488125707367,457.6180000000002,4.910780000000004,2,STR-5324B66A4DD700AAE4E7,0.0,False
SER-D77CA6FACB0D17CB,c1ccc(OCCCN2CCC(C3(C4CCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,5.958607314841775,5.958607314841775,5.958607314841775,0.6374482779677915,429.6080000000002,4.880480000000005,2,STR-F56CDB449583E8311074,0.0,False
SER-FB0AFC12D8D97E32,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(Cc5ccncc5)Cc5ccccc54)CC3)C2)cc1,bemis_murcko,1,5.952764435679177,5.952764435679177,5.952764435679177,0.2002701442803915,661.9160000000002,6.601600000000008,2,STR-547D0767F033066A0D80,0.0,False
SER-37B90335DB0B258A,O=S(=O)(c1ccc(N2CC(CN3CCC(n4cc(-c5ccccc5)c5cncnc54)CC3)C2)cc1)C1CNC1,bemis_murcko,1,5.943095148663527,5.943095148663527,5.943095148663527,0.28851572303721124,675.8309999999998,4.9859000000000036,1,STR-9AC1D54F9BA0634D1A2E,0.0,False
SER-B87D7BA92F559552,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CCc2cc3ccccc3[nH]2)CC1,bemis_murcko,1,5.920818753952375,5.920818753952375,5.920818753952375,0.5354687741010682,452.64600000000024,5.525480000000005,2,STR-27FF42BC0C71603EA440,0.0,False
SER-AE6FA7F1AE4A84E0,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(n4cc(-c5ccccc5)c5cncnc54)CC3)C2)cc1,bemis_murcko,1,5.913640169325252,5.913640169325252,5.913640169325252,0.2844618942728266,597.7200000000001,4.820700000000005,1,STR-E2810CDE1AAE185A5F80,0.0,False
SER-891B43D5BE79EFE1,c1ccc(N2CC(CN3CCC(n4ccc5cncnc54)CC3)C2)cc1,bemis_murcko,1,5.832682665251824,5.832682665251824,5.832682665251824,0.7405587713365716,387.49100000000016,2.658480000000001,1,STR-AFCAFF699394AD12BCC9,0.0,False
SER-E5C3B4E379E26764,c1nc(N2CCN(C3=NCCS3)CC2)c2c3c(sc2n1)CCCC3,bemis_murcko,1,5.721246399047171,5.721246399047171,5.721246399047171,0.7483922887238322,387.5780000000003,3.573500000000002,2,STR-D5272C0C8993C36787C1,0.0,False
SER-4DF9148BF4C90075,c1ccc(OCCCN2CCC(C3(C4CCc5ccccc54)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,5.638272163982407,5.638272163982407,5.638272163982407,0.4238606095424172,491.6790000000002,5.8103800000000065,2,STR-B4B9D6A6C03B5C8E19FC,0.0,False
